place_code,city,state,pop_estimate_2021,state_code,city_state,city_state_code,place_state_code,geo_code,land_area_sqkm,pop_per_km2,county_state,white_alone,black_or_african_american_alone,american_indian_and_alaska_native_alone,asian_alone,native_hawaiian_and_other_pacific_islander_alone,some_other_race_alone,two_or_more_races,hispanic_or_latino,access2,arthritis,binge,bphigh,bpmed,cancer,casthma,cervical,chd,checkup,cholscreen,colon_screen,copd,corem,corew,csmoking,dental,depression,diabetes,ghlth,highchol,kidney,lpa,mammouse,mhlth,obesity,phlth,sleep,stroke,teethlost,cumulative_confirmed,cumulative_deceased,walk_score,bike_score,living_wage,median_aqi,violent_crime,property_crime,walkable,walkable_detail,aqi_concern_level
38570,Joliet,Illinois,150372,IL,"Joliet, Illinois","Joliet, IL",38570IL,1738570.0,167.096926,899.9088349476878,"Kendall, Illinois",0.5124956773867475,0.1625302582927672,0.0099819115260819,0.0201034767110898,0.0002660069693825,0.1515242199345622,0.1430319474370228,0.3359003005878754,11.75,21.05,16.25,26.55,62.15,5.699999999999999,9.05,83.65,4.65,75.35,86.65,68.6,4.65,48.2,41.85,13.85,69.95,15.45,8.3,10.85,28.35,2.25,20.7,76.44999999999999,11.7,35.75,7.5,31.75,2.2,8.3,0.2163833692442742,0.0011371797941106,35,44,39402.0,,0.0049942808501582,0.0143643763466602,Car Dependent,Car Dependent,Good
51622,Naperville,Illinois,149104,IL,"Naperville, Illinois","Naperville, IL",51622IL,1751622.0,101.209893,1473.2156667728125,"DuPage, Illinois",0.6357374718317416,0.0500925528490181,0.0017303358729477,0.2235821976606932,0.0003420431376757,0.0223334048717673,0.0691061272668741,0.0695755982401545,9.8,20.4,15.65,26.0,65.65,6.1,8.45,81.05000000000001,4.95,73.4,87.15,71.4,4.5,45.25,45.6,12.05,71.3,14.1,8.7,10.15,30.6,2.35,20.9,74.75,10.45,28.4,7.2,29.1,2.25,7.75,0.5888161343762451,0.0047339945897204,34,45,40123.0,44.0,,,Car Dependent,Car Dependent,Good
59000,Peoria,Illinois,111666,IL,"Peoria, Illinois","Peoria, IL",59000IL,1759000.0,124.22828,898.8774536683596,"Peoria, Illinois",0.5529615102179715,0.2823330288539036,0.0037164400981498,0.0646571024304622,0.0004208980352121,0.0380330628839575,0.0711675890602332,0.0707377357476761,11.4,25.6,13.5,33.1,66.6,6.5,10.15,81.1,6.35,76.9,85.65,70.05000000000001,6.75,49.85,38.75,17.299999999999997,65.15,16.8,10.45,14.55,31.9,2.95,24.8,71.75,12.7,35.65,9.7,32.349999999999994,3.15,11.9,0.4289756953772858,0.0049701789264413,41,44,34023.0,43.0,0.0103702111654397,0.0372539537549477,Car Dependent,Car Dependent,Good
65000,Rockford,Illinois,147711,IL,"Rockford, Illinois","Rockford, IL",65000IL,1765000.0,167.167048,883.6131388765087,"Winnebago, Illinois",0.5258173054139502,0.2318039956401351,0.0076906933132942,0.0352918875371502,0.0002978789663599,0.0998571534956773,0.1056319434571562,0.2002762150415338,13.45,26.6,14.35,34.55,66.8,6.449999999999999,10.05,79.69999999999999,6.85,77.45,85.25,67.1,7.5,38.900000000000006,38.3,19.200000000000003,61.1,17.75,11.45,16.55,31.1,3.15,27.85,72.85,13.3,41.6,10.75,31.85,3.4000000000000004,13.6,0.5355322217031907,0.0057883299144951,41,43,32358.0,43.0,0.0115834298054985,0.0328208461116639,Car Dependent,Car Dependent,Good
72000,Springfield,Illinois,113394,IL,"Springfield, Illinois","Springfield, IL",72000IL,1772000.0,158.34578399999998,716.1163192068317,"Sangamon, Illinois",0.6949133111099353,0.2058662715840344,0.0026280050090833,0.0295694657565656,0.0004497592465209,0.0107765842989928,0.0646154117501807,0.0315889729615323,10.25,25.8,14.5,33.85,66.5,6.8,9.85,81.45,6.25,77.2,86.19999999999999,69.7,6.55,46.05,42.9,16.85,64.8,16.45,10.1,13.65,31.5,2.85,23.55,72.7,12.7,35.150000000000006,9.45,29.05,3.0,10.85,0.4994708714746812,0.0038097253822953,38,45,33142.0,38.0,0.0078399209834735,0.0447995484769917,Car Dependent,Car Dependent,Good
79293,Waukegan,Illinois,88614,IL,"Waukegan, Illinois","Waukegan, IL",79293IL,1779293.0,62.743082,1412.331004077868,"Lake, Illinois",0.2329203060464486,0.171248335477464,0.0271853206039677,0.0527456158169138,0.0006883788114744,0.3532398943733495,0.1699505721443564,0.5992619676349109,12.15,22.3,13.85,28.0,63.55,6.1,9.0,81.5,5.25,76.3,87.1,69.1,5.0,37.8,36.6,13.5,70.9,14.55,9.35,11.8,28.8,2.5,22.35,77.4,11.4,30.9,7.949999999999999,30.0,2.45,8.899999999999999,1.7963188660933938,0.0165436612724851,49,42,40123.0,42.0,0.0037353014196402,0.0217685693005619,Car Dependent,Car Dependent,Good
81048,Wheaton,Illinois,53126,IL,"Wheaton, Illinois","Wheaton, IL",81048IL,1781048.0,29.316462,1812.1559143118975,"DuPage, Illinois",0.8026390091480631,0.0433497722395813,0.0016752625832925,0.076177389602078,0.000112939050559,0.022738395512555,0.0691939916425102,0.0659564055264842,9.8,20.4,15.65,26.0,65.65,6.1,8.45,81.05000000000001,4.95,73.4,87.15,71.4,4.5,45.25,45.6,12.05,71.3,14.1,8.7,10.15,30.6,2.35,20.9,74.75,10.45,28.4,7.2,29.1,2.25,7.75,0.5888161343762451,0.0047339945897204,40,51,40123.0,44.0,0.0008282197040996,0.0115009599819297,Car Dependent,Car Dependent,Good
0,Champaign City township,Illinois,89114,IL,"Champaign City township, Illinois","Champaign City township, IL",0IL,,,,"Champaign, Illinois",,,,,,,,,10.15,22.55,14.55,28.6,64.15,5.65,9.55,78.9,5.3,77.5,84.1,69.25,5.5,45.05,38.400000000000006,14.95,67.25,16.200000000000003,9.1,12.25,27.4,2.6,21.35,73.1,12.65,29.75,8.45,32.099999999999994,2.65,9.95,0.3764055030634917,0.0016607940390959,70,68,35672.0,38.0,,,Walkable,Very Walkable,Good
1468,Anderson,Indiana,54817,IN,"Anderson, Indiana","Anderson, IN",1468IN,1801468.0,107.739225,508.7933387306248,"Madison, Indiana",0.7331119908057719,0.145593520258314,0.0046700840979987,0.0060017877665687,0.0002553952241093,0.0410821460495831,0.0687560428334275,0.0759435941405038,14.8,29.0,15.85,36.150000000000006,69.55,6.8,10.85,81.2,7.399999999999999,74.80000000000001,83.69999999999999,70.05,9.25,39.15,40.7,23.2,58.7,25.65,12.65,17.95,31.950000000000003,3.15,30.6,69.95,16.6,41.4,12.2,39.7,3.5,15.95,0.6007625371691264,0.0119123629530984,34,40,32132.0,43.0,0.0044146888738894,0.0382363135523651,Car Dependent,Car Dependent,Good
5860,Bloomington,Indiana,79968,IN,"Bloomington, Indiana","Bloomington, IN",5860IN,1805860.0,60.173353,1328.9603456200953,"Monroe, Indiana",0.7574654861944778,0.0511329531812725,0.002626050420168,0.0892106842737094,0.0003626450580232,0.0200830332132853,0.0691151460584233,0.0571478591436574,11.75,22.75,18.05,29.45,67.45,5.75,9.9,79.35,5.75,71.75,82.15,72.30000000000001,6.85,47.05,32.05,17.5,61.3,23.8,9.45,13.75,29.15,2.65,22.0,66.0,16.0,31.3,9.8,32.400000000000006,2.75,12.0,0.3615071028411364,0.0035139055622248,43,58,34060.0,33.0,,,Car Dependent,Car Dependent,Good
14734,Columbus,Indiana,50569,IN,"Columbus, Indiana","Columbus, IN",14734IN,1814734.0,72.777552,694.8433769797588,"Bartholomew, Indiana",0.7427673080345666,0.0306907393857897,0.003895667306057,0.1033834958175957,0.000613023789278,0.0480729300559631,0.0686982143210267,0.0959283355415373,13.5,24.45,15.2,34.05,67.8,6.5,9.4,81.3,6.4,72.55,85.1,68.5,7.199999999999999,44.8,36.95,18.6,64.19999999999999,22.85,10.45,14.55,32.3,2.75,26.0,69.55,14.7,33.8,10.0,32.7,2.9000000000000004,12.05,0.4273171310486662,0.004943740236113,29,48,35299.0,38.0,0.0013249223832782,0.0284561687990666,Car Dependent,Car Dependent,Good
20728,Elkhart,Indiana,53949,IN,"Elkhart, Indiana","Elkhart, IN",20728IN,1820728.0,71.201207,757.697829476402,"Elkhart, Indiana",0.5293147231644701,0.1403918515635137,0.0097314130011677,0.010917718586072,0.0006672968915086,0.1903093662533133,0.118185693896087,0.3065487775491668,18.0,24.15,15.85,32.25,67.7,6.35,10.0,81.94999999999999,6.65,73.55000000000001,82.85,63.5,8.15,39.95,32.95,20.7,61.05,22.15,11.2,17.4,30.75,2.95,28.0,67.95,15.9,37.15,11.45,34.55,3.2,15.2,1.0086563235648482,0.0136054421768707,38,47,31928.0,39.0,,,Car Dependent,Car Dependent,Good
22000,Evansville,Indiana,116486,IN,"Evansville, Indiana","Evansville, IN",22000IN,1822000.0,122.648924,949.7515037310886,"Vanderburgh, Indiana",0.7586662774925742,0.1374070703775561,0.0031076695911955,0.0124907714231753,0.0051164946860566,0.0198736328829215,0.0703088783201414,0.0429922909190804,12.95,26.0,17.200000000000003,35.150000000000006,69.7,6.65,10.05,82.85,6.800000000000001,77.6,84.3,71.2,8.15,50.6,34.75,20.75,61.75,25.55,11.35,16.2,33.25,3.0,26.5,69.44999999999999,16.7,36.400000000000006,11.45,34.650000000000006,3.25,14.45,0.496703466510997,0.0054942224816716,44,43,32744.0,42.0,0.0061895850145081,0.0422110811599677,Car Dependent,Car Dependent,Good
23278,Fishers,Indiana,101171,IN,"Fishers, Indiana","Fishers, IN",23278IN,1823278.0,92.236198,1096.868715252118,"Hamilton, Indiana",0.7488410710579119,0.0659576360814858,0.0020855778829901,0.0784809876347965,0.0003064119164582,0.0166747388085518,0.0659675203368554,0.0495398879125441,9.1,21.0,16.549999999999997,26.2,66.85,6.2,8.8,84.69999999999999,4.9,74.55,87.6,75.9,4.7,51.05,46.8,11.35,74.9,20.25,8.5,9.6,28.25,2.25,16.7,75.4,12.75,29.0,7.4,27.0,2.05,6.9,0.3754057658029785,0.0029677587360311,18,52,34013.0,39.0,0.0005040970238507,0.0072550434413023,Car Dependent,Very Car Dependent,Good
25000,Fort Wayne,Indiana,265974,IN,"Fort Wayne, Indiana","Fort Wayne, IN",25000IN,1825000.0,286.825203,927.3034489929396,"Allen, Indiana",0.644547963334762,0.1515599269101491,0.004887695789814,0.057569536872025,0.0004549316850519,0.0553475151706557,0.0777820388459022,0.104882432117425,13.5,26.05,15.75,32.35,69.35,6.4,10.5,79.5,6.550000000000001,74.85,84.35,70.19999999999999,7.550000000000001,40.7,36.4,20.25,62.0,22.45,10.45,15.3,28.75,2.9,25.6,68.80000000000001,15.1,36.1,10.8,33.05,3.05,13.4,0.394113710362667,0.0044666019986916,32,41,31630.0,37.0,0.0036620120763683,0.0279613796837284,Car Dependent,Car Dependent,Good
27000,Gary,Indiana,68325,IN,"Gary, Indiana","Gary, IN",27000IN,1827000.0,128.841533,530.3026004820977,"Lake, Indiana",0.1074130991584339,0.8114745700695207,0.0039370654957921,0.0019173069886571,0.0002195389681668,0.0334577387486278,0.052821075740944,0.0764141968532747,17.85,27.75,15.7,33.55,70.7,6.15,10.45,82.85,6.85,76.30000000000001,85.8,63.8,7.75,34.5,30.0,20.0,58.2,19.5,13.35,18.55,29.15,3.2,29.9,70.85,15.1,40.05,11.7,36.45,3.45,13.9,0.75150885354658,0.0126213792676296,32,39,32932.0,47.0,0.006059275521405,0.0388730332967435,Car Dependent,Car Dependent,Good
29898,Greenwood,Indiana,64918,IN,"Greenwood, Indiana","Greenwood, IN",29898IN,1829898.0,72.277717,898.174467796209,"Johnson, Indiana",0.7642256384977972,0.0420838596383129,0.002572476046705,0.0882497920453495,0.0007085862164576,0.021765920083798,0.0636341230475368,0.0535290674389229,11.85,25.05,16.95,31.4,67.3,6.550000000000001,9.4,82.44999999999999,5.949999999999999,73.95,85.15,70.7,6.75,52.6,40.9,18.1,65.35,22.15,9.8,12.9,31.95,2.6,22.35,71.0,14.95,32.7,9.35,31.950000000000003,2.6,10.85,0.6601096768230691,0.0094734896330755,25,40,34013.0,,0.0014941926738346,0.0235373856249422,Car Dependent,Car Dependent,Good
31000,Hammond,Indiana,76984,IN,"Hammond, Indiana","Hammond, IN",31000IN,1831000.0,58.866738,1307.7673846986393,"Lake, Indiana",0.3962251896497973,0.2632235269666424,0.0125870310713914,0.0083913540475943,0.0003896913644393,0.1870128857944508,0.1437961134781253,0.4071235581419515,17.85,27.75,15.7,33.55,70.7,6.15,10.45,82.85,6.85,76.30000000000001,85.8,63.8,7.75,34.5,30.0,20.0,58.2,19.5,13.35,18.55,29.15,3.2,29.9,70.85,15.1,40.05,11.7,36.45,3.45,13.9,0.75150885354658,0.0126213792676296,52,54,32932.0,47.0,0.0040917593266133,0.0362672763171568,Walkable,Somewhat Walkable,Good
36003,Indianapolis (balance),Indiana,882039,IN,"Indianapolis (balance), Indiana","Indianapolis (balance), IN",36003IN,1836003.0,936.640759,941.7046947024862,"Marion, Indiana",0.5235539471610666,0.2812426661406128,0.0052457997888982,0.0428382418464489,0.0004614308437608,0.0771768595266195,0.0758333815171438,0.1317640149698596,15.8,23.5,16.65,35.25,68.35,5.8,10.9,81.69999999999999,6.65,74.3,84.65,72.3,7.6,44.9,42.6,21.4,59.4,22.700000000000003,12.05,17.75,30.35,3.1500000000000004,29.0,74.55,16.2,37.95,11.5,37.8,3.35,15.6,0.128418540629453,0.0016916838513551,99,99,34013.0,53.0,,,Walkable,Extremely Walkable,Moderate
38358,Jeffersonville,Indiana,50315,IN,"Jeffersonville, Indiana","Jeffersonville, IN",38358IN,1838358.0,88.25793499999999,570.0903833745941,"Clark, Indiana",0.7162078902911656,0.138706151247143,0.0038358342442611,0.0147470933121335,0.0020073536718672,0.0277452052071946,0.0794991553214747,0.0600417370565437,13.85,26.8,16.35,34.0,69.6,6.55,10.4,82.5,6.65,74.7,84.69999999999999,69.85,7.85,40.6,31.85,20.5,58.5,23.85,11.0,16.0,32.35,2.85,27.6,66.19999999999999,15.9,38.8,10.9,38.1,3.05,12.85,0.637304978634602,0.0078704163768259,24,37,33559.0,43.0,0.002265725926662,0.0266520918215243,Car Dependent,Very Car Dependent,Good
40392,Kokomo,Indiana,59691,IN,"Kokomo, Indiana","Kokomo, IN",40392IN,1840392.0,94.996834,628.3472562885622,"Howard, Indiana",0.7897505486589268,0.1054262786684759,0.0031160476453736,0.0149771322309895,0.0002345412206195,0.0160325677237774,0.0690053776951299,0.0424184550434738,13.3,27.15,15.5,37.0,70.35,6.949999999999999,10.2,82.05000000000001,7.05,77.8,84.9,70.35,8.2,40.4,37.55,21.15,62.35,23.4,11.45,16.0,33.45,3.05,27.55,69.35,15.7,41.05,11.05,34.6,3.25,13.8,0.4284230453502203,0.0075220720041547,40,47,32414.0,40.0,0.0065671541773466,0.0250121458846392,Car Dependent,Car Dependent,Good
40788,Lafayette,Indiana,70835,IN,"Lafayette, Indiana","Lafayette, IN",40788IN,1840788.0,76.089061,930.9485367417008,"Tippecanoe, Indiana",0.7101856426907602,0.1052869344250723,0.0054916354909296,0.0183948612973812,0.000239994353074,0.0686383849791769,0.0910284463894967,0.1483306275146467,13.35,21.6,16.65,29.45,66.2,5.6,9.8,79.35,5.9,74.65,82.35,70.75,6.699999999999999,46.1,37.0,17.3,68.35,22.450000000000003,9.65,13.8,29.3,2.65,24.05,68.4,15.6,35.65,9.95,31.6,2.7,12.6,0.7325474694713066,0.0055904566951365,38,43,33621.0,33.0,0.0049692948401214,0.03371214794946,Car Dependent,Car Dependent,Good
49932,Mishawaka,Indiana,51074,IN,"Mishawaka, Indiana","Mishawaka, IN",49932IN,1849932.0,46.292745,1103.283030634714,"St. Joseph, Indiana",0.7717038023260367,0.095097309785801,0.0043466342953361,0.0281943846183968,0.000430747542781,0.020675882053491,0.0793358656067666,0.0607745623996554,14.45,23.95,15.25,33.3,69.7,6.25,9.8,81.75,6.55,76.45,83.94999999999999,69.19999999999999,7.35,44.0,35.900000000000006,18.85,58.65,21.450000000000003,10.8,15.4,29.6,2.95,24.9,68.44999999999999,15.7,37.3,10.5,32.7,3.1,12.85,0.4657087167399483,0.0056596320591606,44,47,33041.0,45.0,,,Car Dependent,Car Dependent,Good
51876,Muncie,Indiana,65292,IN,"Muncie, Indiana","Muncie, IN",51876IN,1851876.0,70.97543399999999,919.9239274817256,"Delaware, Indiana",0.7784874104024996,0.1163082766648287,0.0028334252282055,0.0146572321264473,0.0006432641058628,0.0210745573730319,0.0644948845187771,0.0417202720088219,13.45,27.0,16.0,36.650000000000006,68.1,6.4,10.8,78.1,7.1,76.1,82.95,68.35,8.65,45.85,33.8,21.2,59.05,24.700000000000003,11.8,17.35,32.1,3.1,29.15,67.75,16.65,38.85,11.7,34.75,3.4,15.8,0.3852233045396067,0.0068002205476934,38,53,32195.0,36.0,,,Car Dependent,Car Dependent,Good
54180,Noblesville,Indiana,70926,IN,"Noblesville, Indiana","Noblesville, IN",54180IN,1854180.0,88.92447299999999,797.598204489781,"Hamilton, Indiana",0.8184586752389815,0.0450328511406254,0.0021430787017454,0.025322166765361,0.0005639680794067,0.0227702112060457,0.0670699038434424,0.0598511124270366,9.1,21.0,16.549999999999997,26.2,66.85,6.2,8.8,84.69999999999999,4.9,74.55,87.6,75.9,4.7,51.05,46.8,11.35,74.9,20.25,8.5,9.6,28.25,2.25,16.7,75.4,12.75,29.0,7.4,27.0,2.05,6.9,0.3754057658029785,0.0029677587360311,15,44,34013.0,39.0,0.0004511744635253,0.0087133068268336,Car Dependent,Very Car Dependent,Good
71000,South Bend,Indiana,103353,IN,"South Bend, Indiana","South Bend, IN",71000IN,1871000.0,108.716788,950.6627440096923,"St. Joseph, Indiana",0.5355916132090989,0.2576412876259034,0.0065503662206225,0.0152196839956266,0.0005611835166855,0.0842162298143256,0.1011871934051261,0.166894042746703,14.45,23.95,15.25,33.3,69.7,6.25,9.8,81.75,6.55,76.45,83.94999999999999,69.19999999999999,7.35,44.0,35.900000000000006,18.85,58.65,21.450000000000003,10.8,15.4,29.6,2.95,24.9,68.44999999999999,15.7,37.3,10.5,32.7,3.1,12.85,0.4657087167399483,0.0056596320591606,42,58,33041.0,45.0,0.0131297591748667,0.041566282546225,Car Dependent,Car Dependent,Good
75428,Terre Haute,Indiana,58525,IN,"Terre Haute, Indiana","Terre Haute, IN",75428IN,1875428.0,88.64098899999999,660.2475971923103,"Vigo, Indiana",0.7881247330200769,0.107560871422469,0.0041691584792823,0.0176164032464758,0.0003075608714224,0.0194105083297736,0.0604869713797522,0.0388381033746262,13.8,26.1,16.049999999999997,32.5,68.85,6.4,10.5,79.65,7.15,75.9,82.9,69.65,8.65,43.35,30.1,22.700000000000003,57.7,23.3,11.75,17.2,32.2,3.1,27.25,66.5,16.6,35.85,11.65,36.4,3.35,14.9,0.4975993165313968,0.0070739000427167,40,48,31944.0,42.0,,,Car Dependent,Car Dependent,Good
82700,Westfield,Indiana,50630,IN,"Westfield, Indiana","Westfield, IN",82700IN,1882700.0,80.54312399999999,628.6073532484288,"Hamilton, Indiana",0.770333794193166,0.0299229705708078,0.0019158601619593,0.0303574955559944,0.0005727829350187,0.0258147343472249,0.0577325696227533,0.059154651392455,9.1,21.0,16.549999999999997,26.2,66.85,6.2,8.8,84.69999999999999,4.9,74.55,87.6,75.9,4.7,51.05,46.8,11.35,74.9,20.25,8.5,9.6,28.25,2.25,16.7,75.4,12.75,29.0,7.4,27.0,2.05,6.9,0.3754057658029785,0.0029677587360311,15,51,34013.0,39.0,0.0003160181710448,0.0066758838633221,Car Dependent,Very Car Dependent,Good
0,Indianapolis,Indiana,891342,IN,"Indianapolis, Indiana","Indianapolis, IN",0IN,,,,"Marion, Indiana",,,,,,,,,15.8,23.5,16.65,35.25,68.35,5.8,10.9,81.69999999999999,6.65,74.3,84.65,72.3,7.6,44.9,42.6,21.4,59.4,22.700000000000003,12.05,17.75,30.35,3.1500000000000004,29.0,74.55,16.2,37.95,11.5,37.8,3.35,15.6,0.128418540629453,0.0016916838513551,31,43,34013.0,53.0,,,Car Dependent,Car Dependent,Moderate
1855,Ames,Iowa,66424,IA,"Ames, Iowa","Ames, IA",1855IA,1901855.0,71.462364,929.4962590378344,"Story, Iowa",0.7748554739250874,0.0416265205347464,0.0032217270865952,0.0791581356136336,0.0004666987835722,0.0314795856919185,0.0692370227628568,0.0594363483078405,8.350000000000001,19.6,22.4,26.05,64.75,5.4,9.55,80.75,5.15,70.2,82.05,75.5,5.1,52.15,49.35,13.25,70.95,16.0,8.1,10.25,26.7,2.4000000000000004,18.9,76.8,13.25,30.45,7.75,26.8,2.4000000000000004,8.65,0.3007948934120197,0.0013549319523063,42,69,36561.0,,0.0020323979284595,0.0176291701794532,Car Dependent,Car Dependent,Good
2305,Ankeny,Iowa,70287,IA,"Ankeny, Iowa","Ankeny, IA",2305IA,1902305.0,78.365832,896.9087446171694,"Polk, Iowa",0.8486348826952352,0.0242719137251554,0.002162562066954,0.0232902243658144,0.0004979583706802,0.0142700641654929,0.0527266777640246,0.0402777184970193,9.65,21.15,23.1,28.4,64.95,5.949999999999999,9.0,83.15,5.449999999999999,75.1,85.0,73.44999999999999,5.449999999999999,50.9,43.0,16.2,68.8,17.7,9.1,12.25,30.200000000000003,2.55,20.9,76.25,13.6,34.849999999999994,8.3,29.35,2.55,9.2,0.3590042884325921,0.0031382238505012,34,39,34267.0,40.0,,,Car Dependent,Car Dependent,Good
12000,Cedar Rapids,Iowa,136467,IA,"Cedar Rapids, Iowa","Cedar Rapids, IA",12000IA,1912000.0,186.746635,730.760155330242,"Linn, Iowa",0.7849590010771835,0.1050656935376318,0.0029457671085317,0.0275817596928195,0.0035759560919489,0.016663369166172,0.0683168824697545,0.0476452182578938,8.4,23.3,21.55,31.15,65.55,6.45,9.75,85.2,5.6,77.6,85.55,76.4,5.7,41.75,43.400000000000006,14.65,69.8,18.35,9.15,11.2,30.200000000000003,2.55,20.1,77.05,13.35,37.3,8.45,31.0,2.55,8.5,0.3892882528376823,0.0042720950852587,34,41,32781.0,44.0,0.0025280837125458,0.0327551715799424,Car Dependent,Car Dependent,Good
16860,Council Bluffs,Iowa,62415,IA,"Council Bluffs, Iowa","Council Bluffs, IA",16860IA,1916860.0,111.271933,560.9231215566283,"Pottawattamie, Iowa",0.8423776335816711,0.0276215653288472,0.008667788191941,0.0103981414724024,0.0011215252743731,0.0469758872066009,0.0689898261635824,0.1042698069374349,10.8,25.950000000000003,21.8,32.4,67.85,6.550000000000001,9.85,82.6,6.5,73.85,83.30000000000001,71.94999999999999,6.95,44.25,37.9,20.05,62.3,20.6,10.1,13.45,30.1,2.85,26.8,70.9,14.25,40.6,9.75,32.650000000000006,3.0,10.95,0.3906432748538012,0.0051109508932147,37,45,35683.0,33.0,0.0078987422895137,0.0584635103741087,Car Dependent,Car Dependent,Good
19000,Davenport,Iowa,101009,IA,"Davenport, Iowa","Davenport, IA",19000IA,1919000.0,165.22941,611.325792424,"Scott, Iowa",0.7457949291647279,0.1206526151135047,0.0043065469413616,0.0221762417210347,0.0003762041006246,0.0258590818639923,0.0879129582512449,0.0889128691502737,9.45,22.75,22.450000000000003,29.15,66.6,6.4,9.75,84.15,6.0,75.15,84.5,73.55,5.800000000000001,38.55,45.35,14.9,67.7,16.65,9.8,11.85,29.65,2.65,23.05,80.65,12.9,37.0,8.8,31.8,2.7,10.15,0.4100426694650971,0.0039105426249146,44,40,32668.0,48.0,0.0060291657179063,0.0387886227959884,Car Dependent,Car Dependent,Good
21000,Des Moines,Iowa,212031,IA,"Des Moines, Iowa","Des Moines, IA",21000IA,1921000.0,228.379268,928.4161467756346,"Polk, Iowa",0.6517914833208351,0.1179591663483169,0.0069518136498908,0.0682636029637175,0.0006366993505666,0.0668675806839566,0.0974432983856134,0.1579014389405322,9.65,21.15,23.1,28.4,64.95,5.949999999999999,9.0,83.15,5.449999999999999,75.1,85.0,73.44999999999999,5.449999999999999,50.9,43.0,16.2,68.8,17.7,9.1,12.25,30.200000000000003,2.55,20.9,76.25,13.6,34.849999999999994,8.3,29.35,2.55,9.2,0.3590042884325921,0.0031382238505012,45,39,34267.0,40.0,0.0073338332602308,0.0421306318415703,Car Dependent,Car Dependent,Good
22395,Dubuque,Iowa,59119,IA,"Dubuque, Iowa","Dubuque, IA",22395IA,1922395.0,80.051942,738.5080052149141,"Dubuque, Iowa",0.8591823271706219,0.0633468089785009,0.003772052977892,0.0116713746849574,0.0134981985486899,0.0130076625112062,0.0447910147329961,0.0375513794211674,9.05,22.5,24.700000000000003,28.1,67.94999999999999,6.65,9.25,84.85,5.949999999999999,75.5,84.6,74.55,5.95,45.55,42.650000000000006,15.05,71.75,16.75,8.8,11.35,29.2,2.6,20.45,76.4,13.15,35.75,8.600000000000001,30.35,2.7,9.45,0.44528831678479,0.0049899355537136,40,34,32911.0,,0.001860653935283,0.0160523689507603,Car Dependent,Car Dependent,Good
38595,Iowa City,Iowa,74596,IA,"Iowa City, Iowa","Iowa City, IA",38595IA,1938595.0,66.296038,1125.1954453145452,"Johnson, Iowa",0.7276127406295244,0.1027400933025899,0.0017695318783849,0.0734891951311062,0.0001608665343986,0.0304305860904069,0.0669070727652957,0.0730736232505764,8.55,19.9,21.85,26.25,65.25,5.6,9.3,81.7,5.0,73.35,83.19999999999999,73.35,4.8,41.85,44.95,12.9,67.35,19.55,8.1,10.6,25.75,2.4,19.95,76.69999999999999,13.55,28.3,7.95,29.7,2.35,8.05,0.4764464582551343,0.0020510483135824,45,66,36333.0,39.0,0.0022387259370475,0.0167837417555901,Car Dependent,Car Dependent,Good
73335,Sioux City,Iowa,85617,IA,"Sioux City, Iowa","Sioux City, IA",73335IA,1973335.0,151.411679,565.4583620329579,"Woodbury, Iowa",0.6810913720405994,0.0589368933739794,0.0278098975670719,0.0327505051566861,0.0074868308863893,0.0922713946996507,0.1017554924839693,0.2097831038228389,12.8,22.75,20.6,30.7,68.25,6.1,9.3,82.0,6.050000000000001,76.3,83.69999999999999,70.55,6.4,44.75,42.1,17.75,66.3,17.05,11.2,13.7,30.0,2.8,27.55,73.25,14.0,38.0,9.7,32.85,2.95,11.75,0.3368256304238644,0.0039594940257191,40,36,33186.0,31.0,0.0042748519569711,0.0374107945851875,Car Dependent,Car Dependent,Good
82425,Waterloo,Iowa,66941,IA,"Waterloo, Iowa","Waterloo, IA",82425IA,1982425.0,159.530725,419.6119587621758,"Black Hawk, Iowa",0.6791054809459076,0.1815031146830791,0.0047355133625132,0.0301758264740592,0.010636231905708,0.0336415649601888,0.0657743385966746,0.0716003645000821,9.9,22.8,23.0,31.8,67.75,6.25,9.6,83.35,6.1,76.45,83.25,75.65,6.35,46.55,45.900000000000006,17.15,67.94999999999999,18.35,9.75,12.85,29.05,2.8,23.75,78.1,14.25,39.15,9.4,31.950000000000003,2.95,10.25,0.4950628165100611,0.0071704934195784,37,47,34007.0,35.0,0.0045711895549812,0.0251266040244394,Car Dependent,Car Dependent,Good
83910,West Des Moines,Iowa,69792,IA,"West Des Moines, Iowa","West Des Moines, IA",83910IA,1983910.0,122.301218,570.6566225693681,"Polk, Iowa",0.7693861760660248,0.0535018340210912,0.0029372994039431,0.0689763869784502,0.0005588033012379,0.0228679504814305,0.0664546079779917,0.0654516276937184,9.65,21.15,23.1,28.4,64.95,5.949999999999999,9.0,83.15,5.449999999999999,75.1,85.0,73.44999999999999,5.449999999999999,50.9,43.0,16.2,68.8,17.7,9.1,12.25,30.200000000000003,2.55,20.9,76.25,13.6,34.849999999999994,8.3,29.35,2.55,9.2,0.3590042884325921,0.0031382238505012,34,37,34267.0,40.0,,,Car Dependent,Car Dependent,Good
