place_code,city,state,pop_estimate_2021,state_code,city_state,city_state_code,place_state_code,geo_code,land_area_sqkm,pop_per_km2,county_state,median_age,male,female,white_alone,black_or_african_american_alone,american_indian_and_alaska_native_alone,asian_alone,native_hawaiian_and_other_pacific_islander_alone,some_other_race_alone,two_or_more_races,hispanic_or_latino,access2,arthritis,binge,bphigh,bpmed,cancer,casthma,cervical,chd,checkup,cholscreen,colon_screen,copd,corem,corew,csmoking,dental,depression,diabetes,ghlth,highchol,kidney,lpa,mammouse,mhlth,obesity,phlth,sleep,stroke,teethlost,cumulative_confirmed,cumulative_deceased,walk_score,bike_score,drive_commute,public_transit_commute,walk_commute,bike_commute,work_from_home,households,mean_household_income,mean_income,median_household_income,living_wage,poverty,unemployment_rate,median_aqi,violent_crime,property_crime,walkable,walkable_detail,aqi_concern_level
73262,South San Francisco,California,64251,CA,"South San Francisco, California","South San Francisco, CA",73262CA,673262,23.83562,2695.5875282455418,"San Mateo, California",,,,0.22698479401098814,0.020404351683242283,0.011392818788812625,0.4259700238128589,0.016466669779458685,0.19011377254828718,0.13752315139063984,0.3369597360352368,9.85,17.65,16.15,24.15,59.4,5.5,8.3,82.1,4.550000000000001,67.0,87.6,62.65,4.1,39.099999999999994,33.35,8.649999999999999,70.75,13.5,8.850000000000001,10.65,29.75,2.3,17.2,72.4,11.65,21.200000000000003,7.45,28.75,2.15,5.9,0.39285274677460447,0.0021612368572467276,63,42,,,,,,,,,,64090.0,,,33.0,0.002583617375605049,0.02309691677950538,Walkable,Somewhat Walkable,Good
75000,Stockton,California,322120,CA,"Stockton, California","Stockton, CA",75000CA,675000,161.115474,1999.31137588932,"San Joaquin, California",32.4,0.4894356140568732,0.5105240283124302,0.23419533093257172,0.1256891841549733,0.017269961505029182,0.2190115484912455,0.008313671923506767,0.2544020861790637,0.1370327828138582,0.43959083571339874,16.799999999999997,21.299999999999997,18.049999999999997,28.55,58.55,5.199999999999999,9.850000000000001,79.9,5.9,67.85,84.35,54.9,6.15,30.4,27.25,13.8,60.75,15.95,11.25,17.549999999999997,29.35,2.95,24.25,66.65,15.1,29.55,11.05,34.55,3.05,11.05,0.3129839388413522,0.00392060597559265,44,52,89.2,1.2,0.6,0.1,8,0.3025176952688439,84568,26811,69844,37037.0,0.15985967962250094,10.5,51.0,0.013597417111635415,0.03839252452502173,Car Dependent,Car Dependent,Moderate
77000,Sunnyvale,California,152258,CA,"Sunnyvale, California","Sunnyvale, CA",77000CA,677000,57.135715999999995,2664.8480260578167,"Santa Clara, California",35.2,0.5222320009457632,0.4777679990542369,0.305737629549843,0.014633057047905528,0.007099791143979298,0.5112506403604409,0.00322478950202945,0.0931379631940522,0.0882121136492007,0.16663820620262976,9.850000000000001,16.200000000000003,16.4,23.0,59.35,5.050000000000001,7.9,78.25,4.300000000000001,64.55,86.6,64.1,3.8,41.75,34.8,8.4,65.75,12.6,8.85,10.65,26.049999999999997,2.2,18.65,72.25,11.4,20.55,7.199999999999999,28.65,2.1,5.8,0.21284374780242246,0.001430097897606733,60,78,47.1,2.1,1.2,0.9,47.1,0.39122410645089256,208202,82723,156059,60993.0,0.04973137700482076,6.3,44.0,0.001701060042822052,0.022199161948797435,Walkable,Somewhat Walkable,Good
78120,Temecula,California,110846,CA,"Temecula, California","Temecula, CA",78120CA,678120,96.522049,1148.4008177240416,"Riverside, California",35.6,0.49774461866012304,0.5024087472709886,0.5520451797990004,0.04665030763401476,0.014822366165671291,0.112390162928748,0.004258159969687675,0.10085163199393754,0.16137704563087527,0.2739476390668134,17.15,21.75,18.15,29.0,60.2,5.45,9.8,81.6,5.8,67.15,85.75,61.400000000000006,5.85,44.3,25.4,12.85,56.9,17.9,11.0,16.8,29.950000000000003,2.9,21.75,69.35,15.0,34.55,10.8,35.25,2.9,10.399999999999999,0.35939724924429634,0.0037431060497012452,30,29,74.9,0,2,0.2,22.1,0.31537448351767317,119489,38612,99805,38821.0,0.09498764051025747,10.8,87.0,0.0014975732096782924,0.023690525594067445,Car Dependent,Car Dependent,Moderate
78582,Thousand Oaks,California,125754,CA,"Thousand Oaks, California","Thousand Oaks, CA",78582CA,678582,143.11408,878.6976096272289,"Ventura, California",43.5,0.5045326590009065,0.49556276539911254,0.6752230545350446,0.014528364902905672,0.007514671501502934,0.10072840625347901,0.0014154619336164257,0.07896369101579274,0.13126421425958618,0.20086836204017366,14.55,20.0,17.1,27.4,59.300000000000004,5.9,9.5,82.5,5.65,68.35,86.15,60.05,5.449999999999999,37.8,31.35,10.95,67.0,16.75,9.9,13.95,30.5,2.75,20.75,66.1,13.85,28.85,9.600000000000001,30.3,2.5999999999999996,8.600000000000001,0.2932923071102837,0.0023613197539057145,33,27,,,,,,0.3584856147716971,159669,58424,114791,43914.0,0.06751276301350255,6.2,48.0,0.0006997789334732891,0.011069230402213847,Car Dependent,Car Dependent,Good
80000,Torrance,California,143600,CA,"Torrance, California","Torrance, CA",80000CA,680000,53.141224,2702.2335804685267,"Los Angeles, California",44.1,0.5029456824512535,0.49697771587743733,0.39928272980501395,0.035153203342618386,0.005591922005571031,0.3656615598885794,0.0041991643454039,0.07936629526462395,0.13488857938718662,0.1955431754874652,16.5,17.9,16.6,26.299999999999997,58.849999999999994,5.050000000000001,9.2,80.55,5.449999999999999,64.1,86.9,58.6,5.35,30.6,27.75,10.45,59.650000000000006,16.0,10.600000000000001,16.0,27.85,2.8499999999999996,21.75,71.1,14.7,28.75,10.05,33.9,2.8,9.0,0.3768720176487167,0.004149392110557159,67,54,67.1,0.7,0.9,0.7,29.4,0.4010027855153203,129493,52528,100392,45536.0,0.07436629526462396,6.9,77.0,0.0019498607242339832,0.019867688022284124,Walkable,Somewhat Walkable,Moderate
80238,Tracy,California,95387,CA,"Tracy, California","Tracy, CA",80238CA,680238,67.05256,1422.5705923830499,"San Joaquin, California",35.2,0.508213907555537,0.4917546416178305,0.32913290070974033,0.0628597188296099,0.012905322528227117,0.20685208676234706,0.010525543313030078,0.1896065501588267,0.1630935033075786,0.37737846876408737,16.799999999999997,21.299999999999997,18.049999999999997,28.55,58.55,5.199999999999999,9.850000000000001,79.9,5.9,67.85,84.35,54.9,6.15,30.4,27.25,13.8,60.75,15.95,11.25,17.549999999999997,29.35,2.95,24.25,66.65,15.1,29.55,11.05,34.55,3.05,11.05,0.3129839388413522,0.00392060597559265,43,46,,,,,,0.2972417625043245,114235,34610,102263,37037.0,0.0789520584566031,5.8,51.0,0.0017402790736683197,0.019321291161269356,Car Dependent,Car Dependent,Moderate
80644,Tulare,California,70733,CA,"Tulare, California","Tulare, CA",80644CA,680644,52.798082,1339.6888167263348,"Tulare, California",29.6,0.48333875277451827,0.5165340081715748,0.3988378833076499,0.029462909815786125,0.018393112125881836,0.024246108605601346,0.0013572165750074224,0.30979882091810046,0.19163615285651675,0.6166428682510285,22.3,23.35,16.75,29.5,61.050000000000004,5.1,10.8,79.05,6.7,68.15,82.44999999999999,55.2,7.35,33.65,27.2,15.5,52.5,18.1,13.05,22.700000000000003,29.3,3.4,28.950000000000003,66.85,16.25,35.8,13.45,35.1,3.4,14.2,0.49239834619266204,0.005313742299776092,40,55,,,,,,0.2965235462938091,78318,23903,63668,34204.0,0.12374704876083299,8.1,80.0,0.0036899325633014293,0.020768241132144826,Car Dependent,Car Dependent,Moderate
80812,Turlock,California,72682,CA,"Turlock, California","Turlock, CA",80812CA,680812,43.783169,1660.044296930631,"Stanislaus, California",35.0,0.4747255166341047,0.5251506562835365,0.5279298863542555,0.021036845436284087,0.020500261412729422,0.07519055612118544,0.004402740706089541,0.20917145923337277,0.14256624748906194,0.4122753914311659,17.9,22.1,18.2,28.8,58.25,5.550000000000001,10.0,80.15,6.15,65.9,84.0,59.3,6.7,36.75,31.4,14.3,58.05,18.0,11.05,17.950000000000003,29.75,3.05,26.15,69.19999999999999,15.6,33.0,11.5,32.65,3.05,12.4,0.46884060208678585,0.005812257894068683,46,45,,,,,,0.34238188272199443,91994,31773,74032,37767.0,0.1129715748053163,12.9,58.0,0.005861148564981701,0.03196114581326876,Car Dependent,Car Dependent,Moderate
80854,Tustin,California,79430,CA,"Tustin, California","Tustin, CA",80854CA,680854,28.906972,2747.7800165302683,"Orange, California",35.9,0.5228503084476898,0.47712451214906204,0.34724915019514035,0.022661462923328716,0.012942213269545512,0.24254060178773762,0.0027319652524235177,0.22943472239707918,0.15309077174870955,0.41183431952662725,12.55,19.7,15.6,25.6,61.15,5.5,9.0,81.55,5.1,65.3,86.69999999999999,62.4,5.1,39.45,31.35,10.4,66.9,15.1,9.6,13.3,30.8,2.6,20.75,67.85,12.65,23.0,9.15,31.9,2.45,7.75,0.22610054662506568,0.0026448142171474195,51,59,76,0.6,1.2,0.5,19.8,0.33692559486340173,134733,45734,98092,51843.0,0.09427168576104747,9.1,49.0,0.0017751479289940828,0.02666498803978346,Walkable,Somewhat Walkable,Good
81204,Union City,California,68681,CA,"Union City, California","Union City, CA",81204CA,681204,49.682930999999996,1382.3862364319853,"Alameda, California",43.5,0.5011284052358003,0.4986823138859364,0.1402716908606456,0.046009813485534574,0.010410448304480133,0.5913280237620303,0.011895575195468907,0.11720854384764345,0.10416272331503618,0.21956581878539916,10.75,18.2,15.15,25.6,61.45,5.1,8.7,78.95,4.65,65.9,87.8,60.35,4.300000000000001,38.45,30.95,9.95,63.150000000000006,13.6,9.35,11.85,27.950000000000003,2.3499999999999996,18.0,71.44999999999999,12.5,24.4,7.85,29.9,2.3499999999999996,6.95,0.20160701345470985,0.0013258109413470608,47,53,67,1.2,0.5,0,28.5,0.3150361817678834,154859,51060,114700,50463.0,0.06847599772862946,5.6,45.0,0.004033138713763632,0.025014196065869746,Car Dependent,Car Dependent,Good
81344,Upland,California,79274,CA,"Upland, California","Upland, CA",81344CA,681344,40.363417999999996,1964.0061205916707,"San Bernardino, California",38.4,0.47608295279662943,0.5237909024396398,0.44125438353053964,0.0641950702626334,0.013800237152155814,0.10166006509069808,0.0021696899361707497,0.19909428059641243,0.17487448596008778,0.4439034235688877,18.200000000000003,21.05,17.75,28.7,59.85,5.05,10.1,80.6,5.8,65.05,85.35,57.9,5.85,36.7,24.799999999999997,13.5,59.05,16.799999999999997,11.75,18.2,29.6,3.0,25.5,72.1,15.05,39.05,11.25,36.849999999999994,2.9,11.85,0.36925976452756853,0.004588417753090831,48,47,78.4,1.8,1.4,0.1,15.5,0.32863233847163004,112228,37975,88346,38821.0,0.1297020460680677,7.4,87.0,0.0037591139591795545,0.022970961475389157,Car Dependent,Car Dependent,Moderate
81554,Vacaville,California,103078,CA,"Vacaville, California","Vacaville, CA",81554CA,681554,77.36327299999999,1332.3893367334654,"Solano, California",38.1,0.5257668949727391,0.4743689245037738,0.5141446283397039,0.09503482799433438,0.01049690525621374,0.0892139932866373,0.007654397640621665,0.1181629445662508,0.15857894022002755,0.26583752110052583,12.55,20.9,16.95,27.15,61.45,5.65,9.8,82.05,5.4,68.6,86.9,63.0,5.449999999999999,38.15,33.5,11.75,63.55,16.4,10.65,14.2,28.1,2.75,21.4,71.75,14.05,30.1,9.55,35.05,2.8,8.75,0.25719578104461427,0.001297210852851419,36,46,,,,,,0.32768388986980734,112874,38399,97777,42633.0,0.05332854731368478,5.3,40.0,0.003211160480412891,0.02369079726032713,Car Dependent,Car Dependent,Good
81666,Vallejo,California,124886,CA,"Vallejo, California","Vallejo, CA",81666CA,681666,78.78815,1585.086082107525,"Solano, California",40.0,0.47938920295309323,0.5204746729016864,0.24383037330045002,0.20124753775443205,0.011418413593196996,0.23800105696395113,0.010753807472414842,0.17701743990519353,0.12737216341303267,0.2869416908220297,12.55,20.9,16.95,27.15,61.45,5.65,9.8,82.05,5.4,68.6,86.9,63.0,5.449999999999999,38.15,33.5,11.75,63.55,16.4,10.65,14.2,28.1,2.75,21.4,71.75,14.05,30.1,9.55,35.05,2.8,8.75,0.25719578104461427,0.001297210852851419,46,36,82.2,2.7,1.6,0.1,11,0.3515686305910991,100760,37204,77711,42633.0,0.12739618532101277,9.9,40.0,0.008303572858446904,0.03956408244318819,Car Dependent,Car Dependent,Good
82590,Victorville,California,135950,CA,"Victorville, California","Victorville, CA",82590CA,682590,190.908178,712.1224529207964,"San Bernardino, California",32.6,0.48667157043030523,0.5133431408606105,0.292784111805811,0.177682971680765,0.020448694372931224,0.04148584038249356,0.005516734093416698,0.2922250827510114,0.1614711290915778,0.5497977197499081,18.200000000000003,21.05,17.75,28.7,59.85,5.05,10.1,80.6,5.8,65.05,85.35,57.9,5.85,36.7,24.799999999999997,13.5,59.05,16.799999999999997,11.75,18.2,29.6,3.0,25.5,72.1,15.05,39.05,11.25,36.849999999999994,2.9,11.85,0.36925976452756853,0.004588417753090831,19,34,,,,,,0.2824567855829349,76909,21771,65478,38821.0,0.12965060684075028,13.1,87.0,0.007267377712394263,0.01670467083486576,Car Dependent,Very Car Dependent,Moderate
82954,Visalia,California,142978,CA,"Visalia, California","Visalia, CA",82954CA,682954,98.25037999999999,1455.2411909246562,"Tulare, California",33.6,0.47996894627145437,0.5200170655625341,0.4565177859530837,0.020765432444152247,0.019310663178950607,0.05705073507812391,0.0015456923442767419,0.2660689057057729,0.16759221698443116,0.5215837401558282,22.3,23.35,16.75,29.5,61.050000000000004,5.1,10.8,79.05,6.7,68.15,82.44999999999999,55.2,7.35,33.65,27.2,15.5,52.5,18.1,13.05,22.700000000000003,29.3,3.4,28.950000000000003,66.85,16.25,35.8,13.45,35.1,3.4,14.2,0.49239834619266204,0.005313742299776092,39,48,,,,,,0.3333379960553372,87865,29976,64165,34204.0,0.16638224062443174,8.4,80.0,0.004098532641385388,0.027276923722530738,Car Dependent,Car Dependent,Moderate
82996,Vista,California,98655,CA,"Vista, California","Vista, CA",82996CA,682996,48.556163999999995,2031.770878770407,"San Diego, California",33.5,0.5366175054482794,0.46354467589073034,0.4374436166438599,0.02721605595256196,0.02355683949115605,0.05327656986467995,0.007196796918554559,0.2640819015761999,0.1844508641224469,0.5042217829810958,12.1,19.75,18.4,26.950000000000003,57.75,5.550000000000001,9.0,82.5,5.15,69.25,86.6,61.3,5.15,39.55,32.4,10.8,66.5,16.7,9.2,13.55,27.950000000000003,2.55,20.35,67.25,13.75,28.25,9.2,34.8,2.55,7.949999999999999,0.3129488088881096,0.0020004622582110608,46,30,80.3,0.5,1.3,0.2,15.6,0.31031371952764686,110803,35575,84262,47304.0,0.11684151842278648,9.8,64.0,0.0035882621255891745,0.014576047843495008,Car Dependent,Car Dependent,Moderate
83346,Walnut Creek,California,69695,CA,"Walnut Creek, California","Walnut Creek, CA",83346CA,683346,51.179061,1361.7873919179565,"Contra Costa, California",44.9,0.4774947987660521,0.5226486835497525,0.6668771073965134,0.022440634191835857,0.00307052155821795,0.16764473778606787,0.0015926537054308056,0.03533969438266733,0.10923308702202454,0.1047994834636631,10.85,21.05,17.15,25.6,60.099999999999994,5.8,9.2,81.55,5.1,65.65,87.15,63.849999999999994,4.9,45.35,32.6,9.95,68.9,15.55,9.45,12.55,27.6,2.55,19.15,69.55,12.899999999999999,28.200000000000003,8.65,31.5,2.5,7.1,0.32174364773975844,0.001993677238825983,41,49,53.5,1.8,2.7,0.1,38.9,0.44529736709950496,143749,64104,118483,50463.0,0.07984790874524715,3,42.0,0.001721787789654925,0.03581318602482244,Car Dependent,Car Dependent,Good
83668,Watsonville,California,52067,CA,"Watsonville, California","Watsonville, CA",83668CA,683668,17.370216,2997.487193020513,"Santa Cruz, California",,,,0.22515220773234487,0.006069103270785719,0.027195728580482838,0.03096010909021069,0.000883477058405516,0.5221733535636776,0.19761077073770333,0.8316784143507404,11.899999999999999,21.4,18.85,25.5,60.050000000000004,6.050000000000001,9.9,83.15,5.6,66.44999999999999,85.35,60.45,5.8,36.95,32.3,10.95,65.05,17.799999999999997,9.25,13.399999999999999,27.9,2.7,19.15,68.85,14.2,27.0,9.5,29.55,2.55,8.399999999999999,0.4607383109536297,0.002306673566222581,69,70,,,,,,,,,,57084.0,,,34.0,0.006299575546891505,0.018649048341559914,Walkable,Somewhat Walkable,Good
84200,West Covina,California,107017,CA,"West Covina, California","West Covina, CA",84200CA,684200,41.535627,2576.5110034332697,"Los Angeles, California",40.1,0.47929768167674297,0.5208331386602129,0.20550940504779613,0.03779773307044675,0.01632450919012867,0.31426782660698765,0.001962305054337161,0.25917377612902626,0.18817571040115122,0.5429230869861797,16.5,17.9,16.6,26.299999999999997,58.849999999999994,5.050000000000001,9.2,80.55,5.449999999999999,64.1,86.9,58.6,5.35,30.6,27.75,10.45,59.650000000000006,16.0,10.600000000000001,16.0,27.85,2.8499999999999996,21.75,71.1,14.7,28.75,10.05,33.9,2.8,9.0,0.3768720176487167,0.004149392110557159,47,37,79.3,3.3,0.3,0,14.8,0.2991300447592439,116576,35743,88476,45536.0,0.09593802853752208,9.5,77.0,0.002429520543465057,0.02213666987487969,Car Dependent,Car Dependent,Moderate
84550,Westminster,California,90195,CA,"Westminster, California","Westminster, CA",84550CA,684550,25.999277,3469.134930175174,"Orange, California",41.9,0.4731082654249127,0.527091302178613,0.23293974167082432,0.010277731581573258,0.008437274793502966,0.5185764177615168,0.005144409335329009,0.1440878097455513,0.08847497089639116,0.24774100559898,12.55,19.7,15.6,25.6,61.15,5.5,9.0,81.55,5.1,65.3,86.69999999999999,62.4,5.1,39.45,31.35,10.4,66.9,15.1,9.6,13.3,30.8,2.6,20.75,67.85,12.65,23.0,9.15,31.9,2.45,7.75,0.22610054662506568,0.0026448142171474195,65,58,80.8,0.4,0.7,0.5,14.8,0.3097178335827928,106409,34044,66862,51843.0,0.18111868728865235,10.8,49.0,0.0028715560729530463,0.028948389600310438,Walkable,Somewhat Walkable,Good
84816,West Sacramento,California,53637,CA,"West Sacramento, California","West Sacramento, CA",84816CA,684816,55.606617,964.5794492407261,"Yolo, California",,,,0.4750079236348043,0.049835001957603896,0.01767436657531182,0.13706956019165875,0.011633760277420437,0.14691351119562987,0.1670488655219345,0.32179279228890506,12.4,19.65,17.25,25.35,60.400000000000006,5.3,9.75,80.3,5.3,67.0,84.3,60.9,5.550000000000001,37.35,31.15,11.6,64.7,17.4,9.45,14.1,25.75,2.6500000000000004,19.9,67.19999999999999,14.55,29.450000000000003,9.55,32.1,2.6,9.15,0.2258158540207002,0.0017378488071537776,39,61,,,,,,,,,,40930.0,,,39.0,0.0039524954788672,0.02988608609728359,Car Dependent,Car Dependent,Good
85292,Whittier,California,85311,CA,"Whittier, California","Whittier, CA",85292CA,685292,37.939344999999996,2248.6155203786466,"Los Angeles, California",38.7,0.5088558333626378,0.4910855575482646,0.36023490522910295,0.01442955773581367,0.022365228399620213,0.05086096751884282,0.0022271453857064154,0.3208378755377384,0.2524293467430929,0.7244435066990189,16.5,17.9,16.6,26.299999999999997,58.849999999999994,5.050000000000001,9.2,80.55,5.449999999999999,64.1,86.9,58.6,5.35,30.6,27.75,10.45,59.650000000000006,16.0,10.600000000000001,16.0,27.85,2.8499999999999996,21.75,71.1,14.7,28.75,10.05,33.9,2.8,9.0,0.3768720176487167,0.004149392110557159,64,52,79.3,0.6,1.3,1.3,16.2,0.3255500463011804,121835,40248,84320,45536.0,0.09214520987914805,7,77.0,0.0024967471955550866,0.02228317567488366,Walkable,Somewhat Walkable,Moderate
86328,Woodland,California,61398,CA,"Woodland, California","Woodland, CA",86328CA,686328,39.665023,1547.9128803227973,"Yolo, California",,,,0.4431577575816802,0.018665103097820775,0.01991921560962898,0.08687579399980455,0.003794911886380664,0.23437245512883156,0.1872536564708948,0.48232841460633896,12.4,19.65,17.25,25.35,60.400000000000006,5.3,9.75,80.3,5.3,67.0,84.3,60.9,5.550000000000001,37.35,31.15,11.6,64.7,17.4,9.45,14.1,25.75,2.6500000000000004,19.9,67.19999999999999,14.55,29.450000000000003,9.55,32.1,2.6,9.15,0.2258158540207002,0.0017378488071537776,50,65,,,,,,,,,,40930.0,,,39.0,0.0036483273070784064,0.024235317111306557,Walkable,Somewhat Walkable,Good
86832,Yorba Linda,California,67989,CA,"Yorba Linda, California","Yorba Linda, CA",86832CA,686832,51.679911,1315.5788909930593,"Orange, California",45.4,0.47718013208018945,0.5228639927047022,0.5740781597023048,0.012296106723146391,0.0046331024136257335,0.23159628763476445,0.0012060774537057464,0.04981688214269955,0.13147715071555693,0.18045566194531468,12.55,19.7,15.6,25.6,61.15,5.5,9.0,81.55,5.1,65.3,86.69999999999999,62.4,5.1,39.45,31.35,10.4,66.9,15.1,9.6,13.3,30.8,2.6,20.75,67.85,12.65,23.0,9.15,31.9,2.45,7.75,0.22610054662506568,0.0026448142171474195,28,34,,,,,,0.3544396887731839,182296,66137,133365,51843.0,0.06989365926841107,8,49.0,0.0006177469884834311,0.009222080042359793,Car Dependent,Car Dependent,Good
86972,Yuba City,California,69536,CA,"Yuba City, California","Yuba City, CA",86972CA,686972,38.797488,1792.2809847895307,"Sutter, California",36.5,0.5188679245283019,0.48124712379199264,0.4355441785549931,0.024160147261849976,0.01967326277036355,0.22476127473538887,0.003480211688909342,0.17491658996778647,0.12581971928209848,0.31208294983893237,15.25,22.35,16.7,28.55,60.95,5.699999999999999,9.95,78.94999999999999,6.3,66.2,84.30000000000001,59.05,6.800000000000001,38.599999999999994,28.700000000000003,14.100000000000001,59.75,17.299999999999997,11.1,16.9,29.700000000000003,2.95,24.4,65.75,15.05,29.799999999999997,11.100000000000001,33.8,3.0999999999999996,11.15,0.3314110676484123,0.0033651633686148184,43,54,,,,,,0.34767602393005065,74125,26244,61443,37524.0,0.18278301886792453,10.7,54.0,0.0034658306488725265,0.026216635987114587,Car Dependent,Car Dependent,Moderate
87042,Yucaipa,California,54739,CA,"Yucaipa, California","Yucaipa, CA",87042CA,687042,73.216674,747.6302460830166,"San Bernardino, California",,,,0.6388498145746178,0.015126326750580026,0.015144595261148358,0.029229616909333383,0.0016989714828550028,0.15246898920331026,0.14388278923619358,0.3431557025155739,18.200000000000003,21.05,17.75,28.7,59.85,5.05,10.1,80.6,5.8,65.05,85.35,57.9,5.85,36.7,24.799999999999997,13.5,59.05,16.799999999999997,11.75,18.2,29.6,3.0,25.5,72.1,15.05,39.05,11.25,36.849999999999994,2.9,11.85,0.36925976452756853,0.004588417753090831,25,27,,,,,,,,,,38821.0,,,87.0,0.003653702113666673,0.011710115274301686,Car Dependent,Car Dependent,Moderate
3455,Arvada,Colorado,123436,CO,"Arvada, Colorado","Arvada, CO",3455CO,803455,100.776151,1224.8532889492872,"Jefferson, Colorado",39.7,0.490480896983052,0.512702939174957,0.8136605204316407,0.01087203084999514,0.010094299880099808,0.02600537930587511,0.000664311870118928,0.03749311384037072,0.10903626170647136,0.150977024530931,11.45,21.75,18.950000000000003,22.55,56.800000000000004,6.300000000000001,9.2,84.35,4.75,65.65,86.35,72.85,4.65,47.35,46.0,11.8,68.55,18.299999999999997,6.85,9.65,27.25,2.35,14.15,71.25,12.65,24.049999999999997,7.85,26.049999999999997,2.25,7.6,0.4573151788488114,0.00484214811402616,35,50,71.8,0.7,0.5,0,26.2,0.410560938462037,113079,46680,92647,42241.0,0.06825399397258498,4.5,47.0,0.0021549628957516446,0.029505168670404095,Car Dependent,Car Dependent,Good
4000,Aurora,Colorado,389347,CO,"Aurora, Colorado","Aurora, CO",4000CO,804000,414.734036,938.7871893880443,"Arapahoe, Colorado",35.6,0.503422396987777,0.49742003919382966,0.4672002095816842,0.15802356252905506,0.014064574788042543,0.06388388763750588,0.004263548967887257,0.13435316054830268,0.15028496431204041,0.30025144665298564,14.7,20.7,19.049999999999997,26.4,56.85,6.1,9.8,83.25,4.699999999999999,69.15,86.6,70.4,4.75,50.099999999999994,39.95,13.2,65.8,18.4,7.8,10.0,26.75,2.4,18.4,66.85,13.3,24.950000000000003,8.0,29.2,2.3499999999999996,8.25,0.31947782951484244,0.00258707710658395,43,53,74.2,3.3,1.3,0.2,19.8,0.3595841241874215,93309,35054,71647,42241.0,0.11128119646485012,5.8,46.0,0.0071889599765761645,0.028524683636961375,Car Dependent,Car Dependent,Good
7850,Boulder,Colorado,104175,CO,"Boulder, Colorado","Boulder, CO",7850CO,807850,68.187535,1527.7719014186391,"Boulder, Colorado",29.2,0.5019054475641949,0.49812335013198944,0.818843292536597,0.013227741780657547,0.0064794816414686825,0.06688744900407967,0.001247900167986561,0.04852411807055436,0.08390688744900408,0.10981521478281737,10.4,18.35,18.85,21.4,57.0,6.35,9.55,84.85,4.800000000000001,65.65,85.25,72.35,4.300000000000001,51.65,38.45,11.0,72.05,18.9,6.300000000000001,8.55,26.8,2.3,12.850000000000001,65.65,12.8,17.35,7.35,23.5,2.1500000000000004,6.1,0.3339384091385965,0.0018201070593803828,56,86,40.5,2.5,6.6,6.7,42.6,0.40677705783537316,127620,52420,84167,43834.0,0.20528917686585074,5.5,48.0,0.0026685865130789536,0.03152387808975282,Walkable,Somewhat Walkable,Good
9280,Broomfield,Colorado,75325,CO,"Broomfield, Colorado","Broomfield, CO",9280CO,809280,85.386686,882.163291827487,"#FIELD!, Colorado",38.9,0.49512114171921673,0.5048788582807833,0.7478791901759044,0.013129770992366412,0.005774975107865914,0.06831729173581148,0.0011815466312645204,0.04005310321938268,0.10756057085960836,0.1316827082641885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,58,60.7,0.5,1.5,0.9,35,0.4004115499502157,140086,56161,107638,,0.050753401924991705,3.7,,0.0009956853634251576,0.0271622967142383,Car Dependent,Car Dependent,Good
12815,Centennial,Colorado,106966,CO,"Centennial, Colorado","Centennial, CO",12815CO,812815,76.97617699999999,1389.5987585873486,"Arapahoe, Colorado",41.0,0.49839201241515996,0.5015238486995868,0.786315277751809,0.03423517753304788,0.004552848568704074,0.06445038610399566,0.0012153394536581718,0.02595217171811604,0.09685320569152815,0.09739543406316026,14.7,20.7,19.049999999999997,26.4,56.85,6.1,9.8,83.25,4.699999999999999,69.15,86.6,70.4,4.75,50.099999999999994,39.95,13.2,65.8,18.4,7.8,10.0,26.75,2.4,18.4,66.85,13.3,24.950000000000003,8.0,29.2,2.3499999999999996,8.25,0.31947782951484244,0.00258707710658395,35,46,65.1,0.6,1.5,0.5,31.2,0.3707720210160238,141506,53320,108531,42241.0,0.0389376063422022,5.3,46.0,,,Car Dependent,Car Dependent,Good
16000,Colorado Springs,Colorado,483956,CO,"Colorado Springs, Colorado","Colorado Springs, CO",16000CO,816000,506.08206099999995,956.2796970983725,"El Paso, Colorado",35.6,0.4993119209184306,0.5007149410276968,0.6954061939515163,0.0585817718966187,0.010457562257725908,0.033505112034978385,0.0032854226417277604,0.06156551422030102,0.126877236773591,0.18162188298109747,13.4,21.9,15.9,27.0,59.15,6.05,10.0,82.0,4.8,71.2,84.75,72.44999999999999,5.25,54.5,39.45,14.8,65.8,20.55,7.65,10.8,29.35,2.5,17.9,65.8,14.25,26.85,8.5,31.049999999999997,2.4,9.0,0.39371554438833284,0.003502384514294688,36,45,78.3,0.3,1.7,0.3,18.5,0.40818173552967624,96874,39808,74579,36155.0,0.10281306565059634,6.3,47.0,0.005798047756407607,0.03634008050318624,Car Dependent,Car Dependent,Good
16495,Commerce City,Colorado,64287,CO,"Commerce City, Colorado","Commerce City, CO",16495CO,816495,93.24571399999999,689.436513939933,"Adams, Colorado",,,,0.498530029399412,0.041003624371957,0.0168774402289732,0.030706052545615755,0.0017266321340239862,0.19433166892217713,0.18775180051954515,0.47451273196758287,19.8,20.4,18.25,24.15,57.0,5.25,10.0,81.94999999999999,5.15,64.05000000000001,84.6,69.85,5.35,45.45,42.3,14.55,64.3,18.25,9.25,12.8,26.9,2.55,22.549999999999997,68.1,14.0,30.299999999999997,9.55,29.9,2.45,10.65,0.665645224435347,0.006669985548364645,30,45,,,,,,,,,,42241.0,,,48.0,0.004231026490581299,0.028699426011479772,Car Dependent,Car Dependent,Good
