"Column Name","Label"
"S1101_C03_019EA","Annotation of Estimate!!Male householder, no spouse present, family household!!Total households!!HOUSING TENURE!!Renter-occupied housing units"
"S1101_C04_001E","Estimate!!Female householder, no spouse present, family household!!HOUSEHOLDS!!Total households"
"S1101_C04_001EA","Annotation of Estimate!!Female householder, no spouse present, family household!!HOUSEHOLDS!!Total households"
"S1101_C04_001M","Margin of Error!!Female householder, no spouse present, family household!!HOUSEHOLDS!!Total households"
"S1101_C04_001MA","Annotation of Margin of Error!!Female householder, no spouse present, family household!!HOUSEHOLDS!!Total households"
"S1101_C04_002E","Estimate!!Female householder, no spouse present, family household!!HOUSEHOLDS!!Average household size"
"S1101_C04_002EA","Annotation of Estimate!!Female householder, no spouse present, family household!!HOUSEHOLDS!!Average household size"
"S1101_C04_002M","Margin of Error!!Female householder, no spouse present, family household!!HOUSEHOLDS!!Average household size"
"S1101_C04_002MA","Annotation of Margin of Error!!Female householder, no spouse present, family household!!HOUSEHOLDS!!Average household size"
"S1101_C04_003E","Estimate!!Female householder, no spouse present, family household!!FAMILIES!!Total families"
"S1101_C04_003M","Margin of Error!!Female householder, no spouse present, family household!!FAMILIES!!Total families"
"S1101_C04_003MA","Annotation of Margin of Error!!Female householder, no spouse present, family household!!FAMILIES!!Total families"
"S1101_C04_003EA","Annotation of Estimate!!Female householder, no spouse present, family household!!FAMILIES!!Total families"
"S1101_C04_004E","Estimate!!Female householder, no spouse present, family household!!FAMILIES!!Average family size"
"S1101_C04_004M","Margin of Error!!Female householder, no spouse present, family household!!FAMILIES!!Average family size"
"S1101_C04_004MA","Annotation of Margin of Error!!Female householder, no spouse present, family household!!FAMILIES!!Average family size"
"S1101_C04_004EA","Annotation of Estimate!!Female householder, no spouse present, family household!!FAMILIES!!Average family size"
"S1101_C04_005E","Estimate!!Female householder, no spouse present, family household!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years"
"S1101_C04_005M","Margin of Error!!Female householder, no spouse present, family household!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years"
"S1101_C04_005MA","Annotation of Margin of Error!!Female householder, no spouse present, family household!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years"
"S1101_C04_005EA","Annotation of Estimate!!Female householder, no spouse present, family household!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years"
"S1101_C04_006E","Estimate!!Female householder, no spouse present, family household!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years only"
"S1101_C04_006M","Margin of Error!!Female householder, no spouse present, family household!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years only"
"S1101_C04_006MA","Annotation of Margin of Error!!Female householder, no spouse present, family household!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years only"
"S1101_C04_006EA","Annotation of Estimate!!Female householder, no spouse present, family household!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years only"
"S1101_C04_007E","Estimate!!Female householder, no spouse present, family household!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years and 6 to 17 years"
"S1101_C04_007M","Margin of Error!!Female householder, no spouse present, family household!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years and 6 to 17 years"
"S1101_C04_007MA","Annotation of Margin of Error!!Female householder, no spouse present, family household!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years and 6 to 17 years"
"S1101_C04_007EA","Annotation of Estimate!!Female householder, no spouse present, family household!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years and 6 to 17 years"
"S1101_C04_008E","Estimate!!Female householder, no spouse present, family household!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!6 to 17 years only"
"S1101_C04_008EA","Annotation of Estimate!!Female householder, no spouse present, family household!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!6 to 17 years only"
"S1101_C04_008M","Margin of Error!!Female householder, no spouse present, family household!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!6 to 17 years only"
"S1101_C04_008MA","Annotation of Margin of Error!!Female householder, no spouse present, family household!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!6 to 17 years only"
"S1101_C04_009E","Estimate!!Female householder, no spouse present, family household!!Total households"
"S1101_C04_009EA","Annotation of Estimate!!Female householder, no spouse present, family household!!Total households"
"S1101_C04_009M","Margin of Error!!Female householder, no spouse present, family household!!Total households"
"S1101_C04_009MA","Annotation of Margin of Error!!Female householder, no spouse present, family household!!Total households"
"S1101_C04_010E","Estimate!!Female householder, no spouse present, family household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years"
"S1101_C04_010EA","Annotation of Estimate!!Female householder, no spouse present, family household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years"
"S1101_C04_010M","Margin of Error!!Female householder, no spouse present, family household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years"
"S1101_C04_010MA","Annotation of Margin of Error!!Female householder, no spouse present, family household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years"
"S1101_C04_011E","Estimate!!Female householder, no spouse present, family household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 60 years and over"
"S1101_C04_011EA","Annotation of Estimate!!Female householder, no spouse present, family household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 60 years and over"
"S1101_C04_011M","Margin of Error!!Female householder, no spouse present, family household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 60 years and over"
"S1101_C04_011MA","Annotation of Margin of Error!!Female householder, no spouse present, family household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 60 years and over"
"S1101_C04_012E","Estimate!!Female householder, no spouse present, family household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 65 year and over"
"S1101_C04_012EA","Annotation of Estimate!!Female householder, no spouse present, family household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 65 year and over"
"S1101_C04_012M","Margin of Error!!Female householder, no spouse present, family household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 65 year and over"
"S1101_C04_012MA","Annotation of Margin of Error!!Female householder, no spouse present, family household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 65 year and over"
"S1101_C04_013E","Estimate!!Female householder, no spouse present, family household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone"
"S1101_C04_013M","Margin of Error!!Female householder, no spouse present, family household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone"
"S1101_C04_013MA","Annotation of Margin of Error!!Female householder, no spouse present, family household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone"
"S1101_C04_013EA","Annotation of Estimate!!Female householder, no spouse present, family household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone"
"S1101_C04_014E","Estimate!!Female householder, no spouse present, family household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone!!65 years and over"
"S1101_C04_014M","Margin of Error!!Female householder, no spouse present, family household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone!!65 years and over"
"S1101_C04_014MA","Annotation of Margin of Error!!Female householder, no spouse present, family household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone!!65 years and over"
"S1101_C04_014EA","Annotation of Estimate!!Female householder, no spouse present, family household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone!!65 years and over"
"S1101_C04_015E","Estimate!!Female householder, no spouse present, family household!!Total households!!UNITS IN STRUCTURE!!1-unit structures"
"S1101_C04_015M","Margin of Error!!Female householder, no spouse present, family household!!Total households!!UNITS IN STRUCTURE!!1-unit structures"
"S1101_C04_015MA","Annotation of Margin of Error!!Female householder, no spouse present, family household!!Total households!!UNITS IN STRUCTURE!!1-unit structures"
"S1101_C04_015EA","Annotation of Estimate!!Female householder, no spouse present, family household!!Total households!!UNITS IN STRUCTURE!!1-unit structures"
"S1101_C04_016E","Estimate!!Female householder, no spouse present, family household!!Total households!!UNITS IN STRUCTURE!!2-or-more-unit structures"
"S1101_C04_016M","Margin of Error!!Female householder, no spouse present, family household!!Total households!!UNITS IN STRUCTURE!!2-or-more-unit structures"
"S1101_C04_016MA","Annotation of Margin of Error!!Female householder, no spouse present, family household!!Total households!!UNITS IN STRUCTURE!!2-or-more-unit structures"
"S1101_C04_016EA","Annotation of Estimate!!Female householder, no spouse present, family household!!Total households!!UNITS IN STRUCTURE!!2-or-more-unit structures"
"S1101_C04_017E","Estimate!!Female householder, no spouse present, family household!!Total households!!UNITS IN STRUCTURE!!Mobile homes and all other types of units"
"S1101_C04_017M","Margin of Error!!Female householder, no spouse present, family household!!Total households!!UNITS IN STRUCTURE!!Mobile homes and all other types of units"
"S1101_C04_017MA","Annotation of Margin of Error!!Female householder, no spouse present, family household!!Total households!!UNITS IN STRUCTURE!!Mobile homes and all other types of units"
"S1101_C04_017EA","Annotation of Estimate!!Female householder, no spouse present, family household!!Total households!!UNITS IN STRUCTURE!!Mobile homes and all other types of units"
"S1101_C04_018E","Estimate!!Female householder, no spouse present, family household!!Total households!!HOUSING TENURE!!Owner-occupied housing units"
"S1101_C04_018EA","Annotation of Estimate!!Female householder, no spouse present, family household!!Total households!!HOUSING TENURE!!Owner-occupied housing units"
"S1101_C04_018M","Margin of Error!!Female householder, no spouse present, family household!!Total households!!HOUSING TENURE!!Owner-occupied housing units"
"S1101_C04_018MA","Annotation of Margin of Error!!Female householder, no spouse present, family household!!Total households!!HOUSING TENURE!!Owner-occupied housing units"
"S1101_C04_019E","Estimate!!Female householder, no spouse present, family household!!Total households!!HOUSING TENURE!!Renter-occupied housing units"
"S1101_C04_019EA","Annotation of Estimate!!Female householder, no spouse present, family household!!Total households!!HOUSING TENURE!!Renter-occupied housing units"
"S1101_C04_019M","Margin of Error!!Female householder, no spouse present, family household!!Total households!!HOUSING TENURE!!Renter-occupied housing units"
"S1101_C04_019MA","Annotation of Margin of Error!!Female householder, no spouse present, family household!!Total households!!HOUSING TENURE!!Renter-occupied housing units"
"S1101_C05_001E","Estimate!!Nonfamily household!!HOUSEHOLDS!!Total households"
"S1101_C05_001EA","Annotation of Estimate!!Nonfamily household!!HOUSEHOLDS!!Total households"
"S1101_C05_001M","Margin of Error!!Nonfamily household!!HOUSEHOLDS!!Total households"
"S1101_C05_001MA","Annotation of Margin of Error!!Nonfamily household!!HOUSEHOLDS!!Total households"
"S1101_C05_002E","Estimate!!Nonfamily household!!HOUSEHOLDS!!Average household size"
"S1101_C05_002EA","Annotation of Estimate!!Nonfamily household!!HOUSEHOLDS!!Average household size"
"S1101_C05_002M","Margin of Error!!Nonfamily household!!HOUSEHOLDS!!Average household size"
"S1101_C05_002MA","Annotation of Margin of Error!!Nonfamily household!!HOUSEHOLDS!!Average household size"
"S1101_C05_003E","Estimate!!Nonfamily household!!FAMILIES!!Total families"
"S1101_C05_003M","Margin of Error!!Nonfamily household!!FAMILIES!!Total families"
"S1101_C05_003MA","Annotation of Margin of Error!!Nonfamily household!!FAMILIES!!Total families"
"S1101_C05_003EA","Annotation of Estimate!!Nonfamily household!!FAMILIES!!Total families"
"S1101_C05_004E","Estimate!!Nonfamily household!!FAMILIES!!Average family size"
"S1101_C05_004M","Margin of Error!!Nonfamily household!!FAMILIES!!Average family size"
"S1101_C05_004MA","Annotation of Margin of Error!!Nonfamily household!!FAMILIES!!Average family size"
"S1101_C05_004EA","Annotation of Estimate!!Nonfamily household!!FAMILIES!!Average family size"
"S1101_C05_005E","Estimate!!Nonfamily household!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years"
"S1101_C05_005M","Margin of Error!!Nonfamily household!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years"
"S1101_C05_005MA","Annotation of Margin of Error!!Nonfamily household!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years"
"S1101_C05_005EA","Annotation of Estimate!!Nonfamily household!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years"
"S1101_C05_006E","Estimate!!Nonfamily household!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years only"
"S1101_C05_006M","Margin of Error!!Nonfamily household!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years only"
"S1101_C05_006MA","Annotation of Margin of Error!!Nonfamily household!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years only"
"S1101_C05_006EA","Annotation of Estimate!!Nonfamily household!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years only"
"S1101_C05_007E","Estimate!!Nonfamily household!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years and 6 to 17 years"
"S1101_C05_007M","Margin of Error!!Nonfamily household!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years and 6 to 17 years"
"S1101_C05_007MA","Annotation of Margin of Error!!Nonfamily household!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years and 6 to 17 years"
"S1101_C05_007EA","Annotation of Estimate!!Nonfamily household!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years and 6 to 17 years"
"S1101_C05_008E","Estimate!!Nonfamily household!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!6 to 17 years only"
"S1101_C05_008EA","Annotation of Estimate!!Nonfamily household!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!6 to 17 years only"
"S1101_C05_008M","Margin of Error!!Nonfamily household!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!6 to 17 years only"
"S1101_C05_008MA","Annotation of Margin of Error!!Nonfamily household!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!6 to 17 years only"
"S1101_C05_009E","Estimate!!Nonfamily household!!Total households"
"S1101_C05_009M","Margin of Error!!Nonfamily household!!Total households"
"S1101_C05_009MA","Annotation of Margin of Error!!Nonfamily household!!Total households"
"S1101_C05_009EA","Annotation of Estimate!!Nonfamily household!!Total households"
"S1101_C05_010E","Estimate!!Nonfamily household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years"
"S1101_C05_010EA","Annotation of Estimate!!Nonfamily household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years"
"S1101_C05_010M","Margin of Error!!Nonfamily household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years"
"S1101_C05_010MA","Annotation of Margin of Error!!Nonfamily household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years"
"S1101_C05_011E","Estimate!!Nonfamily household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 60 years and over"
"S1101_C05_011EA","Annotation of Estimate!!Nonfamily household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 60 years and over"
"S1101_C05_011M","Margin of Error!!Nonfamily household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 60 years and over"
"S1101_C05_011MA","Annotation of Margin of Error!!Nonfamily household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 60 years and over"
"S1101_C05_012E","Estimate!!Nonfamily household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 65 year and over"
"S1101_C05_012EA","Annotation of Estimate!!Nonfamily household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 65 year and over"
"S1101_C05_012M","Margin of Error!!Nonfamily household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 65 year and over"
"S1101_C05_012MA","Annotation of Margin of Error!!Nonfamily household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 65 year and over"
"S1101_C05_013E","Estimate!!Nonfamily household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone"
"S1101_C05_013M","Margin of Error!!Nonfamily household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone"
"S1101_C05_013MA","Annotation of Margin of Error!!Nonfamily household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone"
"S1101_C05_013EA","Annotation of Estimate!!Nonfamily household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone"
"S1101_C05_014E","Estimate!!Nonfamily household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone!!65 years and over"
"S1101_C05_014M","Margin of Error!!Nonfamily household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone!!65 years and over"
"S1101_C05_014MA","Annotation of Margin of Error!!Nonfamily household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone!!65 years and over"
"S1101_C05_014EA","Annotation of Estimate!!Nonfamily household!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone!!65 years and over"
"S1101_C05_015E","Estimate!!Nonfamily household!!Total households!!UNITS IN STRUCTURE!!1-unit structures"
"S1101_C05_015M","Margin of Error!!Nonfamily household!!Total households!!UNITS IN STRUCTURE!!1-unit structures"
"S1101_C05_015MA","Annotation of Margin of Error!!Nonfamily household!!Total households!!UNITS IN STRUCTURE!!1-unit structures"
"S1101_C05_015EA","Annotation of Estimate!!Nonfamily household!!Total households!!UNITS IN STRUCTURE!!1-unit structures"
"S1101_C05_016E","Estimate!!Nonfamily household!!Total households!!UNITS IN STRUCTURE!!2-or-more-unit structures"
"S1101_C05_016M","Margin of Error!!Nonfamily household!!Total households!!UNITS IN STRUCTURE!!2-or-more-unit structures"
"S1101_C05_016MA","Annotation of Margin of Error!!Nonfamily household!!Total households!!UNITS IN STRUCTURE!!2-or-more-unit structures"
"S1101_C05_016EA","Annotation of Estimate!!Nonfamily household!!Total households!!UNITS IN STRUCTURE!!2-or-more-unit structures"
"S1101_C05_017E","Estimate!!Nonfamily household!!Total households!!UNITS IN STRUCTURE!!Mobile homes and all other types of units"
"S1101_C05_017M","Margin of Error!!Nonfamily household!!Total households!!UNITS IN STRUCTURE!!Mobile homes and all other types of units"
"S1101_C05_017MA","Annotation of Margin of Error!!Nonfamily household!!Total households!!UNITS IN STRUCTURE!!Mobile homes and all other types of units"
"S1101_C05_017EA","Annotation of Estimate!!Nonfamily household!!Total households!!UNITS IN STRUCTURE!!Mobile homes and all other types of units"
"S1101_C05_018E","Estimate!!Nonfamily household!!Total households!!HOUSING TENURE!!Owner-occupied housing units"
"S1101_C05_018EA","Annotation of Estimate!!Nonfamily household!!Total households!!HOUSING TENURE!!Owner-occupied housing units"
"S1101_C05_018M","Margin of Error!!Nonfamily household!!Total households!!HOUSING TENURE!!Owner-occupied housing units"
"S1101_C05_018MA","Annotation of Margin of Error!!Nonfamily household!!Total households!!HOUSING TENURE!!Owner-occupied housing units"
"S1101_C05_019E","Estimate!!Nonfamily household!!Total households!!HOUSING TENURE!!Renter-occupied housing units"
"S1101_C05_019EA","Annotation of Estimate!!Nonfamily household!!Total households!!HOUSING TENURE!!Renter-occupied housing units"
"S1101_C05_019M","Margin of Error!!Nonfamily household!!Total households!!HOUSING TENURE!!Renter-occupied housing units"
"S1101_C05_019MA","Annotation of Margin of Error!!Nonfamily household!!Total households!!HOUSING TENURE!!Renter-occupied housing units"
