"GEO_ID","NAME","B08141_001E","B08141_001M","B08141_001MA","B08141_001EA","B08141_002E","B08141_002M","B08141_002MA","B08141_002EA","B08141_003E","B08141_003M","B08141_003MA","B08141_003EA","B08141_004E","B08141_004M","B08141_004MA","B08141_004EA","B08141_005E","B08141_005EA","B08141_005M","B08141_005MA","B08141_006E","B08141_006M","B08141_006MA","B08141_006EA","B08141_007E","B08141_007M","B08141_007MA","B08141_007EA","B08141_008E","B08141_008M","B08141_008MA","B08141_008EA","B08141_009E","B08141_009M","B08141_009MA","B08141_009EA","B08141_010E","B08141_010M","B08141_010MA","B08141_010EA","B08141_011E","B08141_011M","B08141_011MA","B08141_011EA","B08141_012E","B08141_012M","B08141_012MA","B08141_012EA","B08141_013E","B08141_013M","B08141_013MA","B08141_013EA","B08141_014E","B08141_014M","B08141_014MA","B08141_014EA","B08141_015E","B08141_015M","B08141_015MA","B08141_015EA","B08141_016E","B08141_016EA","B08141_016M","B08141_016MA","B08141_017E","B08141_017M","B08141_017MA","B08141_017EA","B08141_018E","B08141_018M","B08141_018MA","B08141_018EA","B08141_019E","B08141_019M","B08141_019MA","B08141_019EA","B08141_020E","B08141_020M","B08141_020MA","B08141_020EA","B08141_021E","B08141_021M","B08141_021MA","B08141_021EA","B08141_022E","B08141_022M","B08141_022MA","B08141_022EA","B08141_023E","B08141_023M","B08141_023MA","B08141_023EA","B08141_024E","B08141_024M","B08141_024MA","B08141_024EA","B08141_025E","B08141_025M","B08141_025MA","B08141_025EA","B08141_026E","B08141_026M","B08141_026MA","B08141_026EA","B08141_027E","B08141_027M","B08141_027MA","B08141_027EA","B08141_028E","B08141_028M","B08141_028MA","B08141_028EA","B08141_029E","B08141_029M","B08141_029MA","B08141_029EA","B08141_030E","B08141_030M","B08141_030MA","B08141_030EA","B08141_031E","B08141_031M","B08141_031MA","B08141_031EA","B08141_032E","B08141_032M","B08141_032MA","B08141_032EA","B08141_033E","B08141_033M","B08141_033MA","B08141_033EA","B08141_034E","B08141_034M","B08141_034MA","B08141_034EA","B08141_035E","B08141_035M","B08141_035MA","B08141_035EA",
"1600000US4875428","Victoria city, Texas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US4876000","Waco city, Texas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US4879000","Wichita Falls city, Texas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US4943660","Layton city, Utah","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US4944320","Lehi city, Utah","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US4955980","Ogden city, Utah","42840","2942","null","null","1382","614","null","null","7858","1975","null","null","18243","2838","null","null","15357","null","2427","null","29140","2502","null","null","423","321","null","null","4935","1404","null","null","13345","2382","null","null","10437","1775","null","null","5124","1525","null","null","356","342","null","null","422","268","null","null","2168","900","null","null","2178","1129","null","null","922","null","486","null","49","81","null","null","212","187","null","null","360","357","null","null","301","315","null","null","1274","692","null","null","125","151","null","null","698","588","null","null","204","341","null","null","247","204","null","null","488","342","null","null","222","256","null","null","43","66","null","null","168","172","null","null","55","92","null","null","5892","1248","null","null","207","222","null","null","1548","873","null","null","1998","629","null","null","2139","1030","null","null",
"1600000US4957300","Orem city, Utah","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US4962470","Provo city, Utah","57396","2954","null","null","1386","811","null","null","8214","1686","null","null","18945","2167","null","null","28851","null","3757","null","32502","2595","null","null","624","497","null","null","3158","948","null","null","10877","1549","null","null","17843","2999","null","null","6223","1537","null","null","178","127","null","null","1277","697","null","null","1403","645","null","null","3365","1310","null","null","1699","null","665","null","0","206","null","null","354","231","null","null","567","473","null","null","778","432","null","null","4232","1230","null","null","282","287","null","null","967","456","null","null","700","479","null","null","2283","992","null","null","841","367","null","null","141","122","null","null","165","167","null","null","261","176","null","null","274","260","null","null","11899","1615","null","null","161","219","null","null","2293","747","null","null","5137","1224","null","null","4308","943","null","null",
"1600000US4965330","St. George city, Utah","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US4967000","Salt Lake City city, Utah","116803","3878","null","null","5447","1751","null","null","34232","3354","null","null","45969","4152","null","null","31155","null","4265","null","65835","3536","null","null","1025","502","null","null","18676","2420","null","null","25313","2998","null","null","20821","3159","null","null","7012","1691","null","null","208","252","null","null","1302","832","null","null","3300","1198","null","null","2202","1097","null","null","5257","null","1458","null","1497","860","null","null","1948","905","null","null","1697","833","null","null","115","137","null","null","4915","1308","null","null","1168","732","null","null","2130","907","null","null","1103","618","null","null","514","315","null","null","3840","1027","null","null","564","470","null","null","1034","610","null","null","1529","568","null","null","713","422","null","null","29944","2952","null","null","985","650","null","null","9142","1881","null","null","13027","2058","null","null","6790","1737","null","null",
"1600000US4967440","Sandy city, Utah","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US4970850","South Jordan city, Utah","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US4982950","West Jordan city, Utah","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US4983470","West Valley City city, Utah","71348","2829","null","null","697","462","null","null","7883","1776","null","null","22648","3087","null","null","40120","null","4253","null","49399","3179","null","null","331","260","null","null","4707","1176","null","null","16461","2651","null","null","27900","3499","null","null","8648","1678","null","null","81","91","null","null","1078","742","null","null","2301","871","null","null","5188","1588","null","null","1176","null","587","null","181","299","null","null","640","527","null","null","38","66","null","null","317","255","null","null","676","407","null","null","0","206","null","null","151","247","null","null","122","149","null","null","403","327","null","null","364","249","null","null","104","162","null","null","75","88","null","null","70","85","null","null","115","133","null","null","11085","1785","null","null","0","206","null","null","1232","551","null","null","3656","790","null","null","6197","1548","null","null",
"1600000US5101000","Alexandria city, Virginia","96251","2412","null","null","6641","1922","null","null","45419","4452","null","null","36047","3783","null","null","8144","null","2035","null","39784","2640","null","null","507","468","null","null","17750","2093","null","null","17175","2692","null","null","4352","1323","null","null","5081","1514","null","null","589","615","null","null","2142","1148","null","null","1527","827","null","null","823","632","null","null","7466","null","2078","null","2203","1152","null","null","3748","1712","null","null","1372","741","null","null","143","169","null","null","2577","924","null","null","966","594","null","null","724","455","null","null","675","414","null","null","212","268","null","null","1936","837","null","null","295","342","null","null","1156","644","null","null","347","334","null","null","138","162","null","null","39407","3152","null","null","2081","1016","null","null","19899","2654","null","null","14951","2595","null","null","2476","749","null","null",
"1600000US5103000","Arlington CDP, Virginia","140800","3327","null","null","10925","1987","null","null","58011","4078","null","null","54198","3960","null","null","17666","null","2651","null","49923","3390","null","null","1066","664","null","null","15741","2071","null","null","24428","3064","null","null","8688","1643","null","null","3880","1269","null","null","279","276","null","null","1944","972","null","null","1152","546","null","null","505","388","null","null","9265","null","1726","null","1424","584","null","null","5169","1342","null","null","1790","722","null","null","882","601","null","null","5239","1404","null","null","958","802","null","null","2611","850","null","null","1347","519","null","null","323","294","null","null","3628","1114","null","null","1059","779","null","null","1146","440","null","null","1311","649","null","null","112","141","null","null","68865","4082","null","null","6139","1375","null","null","31400","3628","null","null","24170","3010","null","null","7156","1488","null","null",
"1600000US5114440","Centreville CDP, Virginia","40548","4398","null","null","1008","570","null","null","6726","1582","null","null","17635","2854","null","null","15179","null","3545","null","24516","3184","null","null","396","395","null","null","3777","1288","null","null","10802","2281","null","null","9541","2430","null","null","2498","1434","null","null","183","303","null","null","523","507","null","null","513","402","null","null","1279","1065","null","null","106","null","131","null","0","216","null","null","0","216","null","null","63","110","null","null","43","72","null","null","562","320","null","null","319","270","null","null","36","59","null","null","144","140","null","null","63","104","null","null","869","493","null","null","0","216","null","null","193","236","null","null","536","423","null","null","140","169","null","null","11997","1690","null","null","110","142","null","null","2197","538","null","null","5577","1264","null","null","4113","1343","null","null",
"1600000US5116000","Chesapeake city, Virginia","126629","3531","null","null","2450","942","null","null","17101","2968","null","null","51709","4713","null","null","55369","null","4985","null","93083","4081","null","null","908","688","null","null","11578","1870","null","null","38192","4223","null","null","42405","4123","null","null","10988","2462","null","null","475","370","null","null","1250","708","null","null","4019","1578","null","null","5244","1919","null","null","0","null","216","null","0","216","null","null","0","216","null","null","0","216","null","null","0","216","null","null","2148","1067","null","null","589","657","null","null","604","505","null","null","358","411","null","null","597","537","null","null","1236","698","null","null","155","260","null","null","531","512","null","null","153","201","null","null","397","376","null","null","19174","2534","null","null","323","373","null","null","3138","1118","null","null","8987","1938","null","null","6726","1897","null","null",
"1600000US5121088","Dale City CDP, Virginia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US5135000","Hampton city, Virginia","67723","2585","null","null","1898","876","null","null","17426","2723","null","null","24576","3419","null","null","23823","null","3732","null","49991","3223","null","null","570","427","null","null","12311","1942","null","null","18825","2860","null","null","18285","3405","null","null","6361","2058","null","null","30","48","null","null","1934","1216","null","null","1795","1328","null","null","2602","1514","null","null","910","null","602","null","286","315","null","null","414","399","null","null","48","83","null","null","162","258","null","null","1444","627","null","null","773","527","null","null","344","416","null","null","99","162","null","null","228","227","null","null","2086","1294","null","null","207","210","null","null","984","967","null","null","694","674","null","null","201","141","null","null","6931","1646","null","null","32","57","null","null","1439","520","null","null","3115","1116","null","null","2345","1189","null","null",
"1600000US5147672","Lynchburg city, Virginia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US5156000","Newport News city, Virginia","86823","3135","null","null","4004","1390","null","null","23131","2975","null","null","35860","3590","null","null","23828","null","3227","null","65745","3547","null","null","1142","651","null","null","16410","2297","null","null","28983","3168","null","null","19210","2833","null","null","5652","1655","null","null","470","462","null","null","1520","1153","null","null","1886","932","null","null","1776","906","null","null","1142","null","556","null","537","418","null","null","363","385","null","null","123","146","null","null","119","120","null","null","1873","752","null","null","1018","586","null","null","535","350","null","null","194","198","null","null","126","157","null","null","1546","693","null","null","585","422","null","null","251","224","null","null","555","467","null","null","155","189","null","null","10865","1515","null","null","252","321","null","null","4052","1217","null","null","4119","1343","null","null","2442","940","null","null",
"1600000US5157000","Norfolk city, Virginia","110599","3797","null","null","6003","1698","null","null","34485","3415","null","null","42023","4093","null","null","28088","null","3239","null","77666","3849","null","null","1153","600","null","null","24780","3014","null","null","30244","3230","null","null","21489","2878","null","null","9654","1873","null","null","154","197","null","null","3193","1204","null","null","3496","1093","null","null","2811","1100","null","null","3471","null","1158","null","2188","1006","null","null","883","507","null","null","293","184","null","null","107","127","null","null","2815","904","null","null","952","583","null","null","644","388","null","null","927","462","null","null","292","300","null","null","2549","847","null","null","394","247","null","null","580","377","null","null","1017","593","null","null","558","386","null","null","14444","1946","null","null","1162","638","null","null","4405","1273","null","null","6046","1402","null","null","2831","839","null","null",
"1600000US5164000","Portsmouth city, Virginia","43844","2662","null","null","3831","1571","null","null","12908","2107","null","null","16869","2348","null","null","10236","null","2358","null","31509","2499","null","null","1786","949","null","null","9479","1684","null","null","12666","1842","null","null","7578","1886","null","null","3834","1265","null","null","650","564","null","null","1528","876","null","null","1124","691","null","null","532","406","null","null","1079","null","786","null","622","506","null","null","289","478","null","null","168","208","null","null","0","216","null","null","726","452","null","null","473","397","null","null","118","181","null","null","135","117","null","null","0","216","null","null","782","425","null","null","212","336","null","null","92","94","null","null","312","235","null","null","166","226","null","null","5914","1604","null","null","88","129","null","null","1402","633","null","null","2464","910","null","null","1960","1170","null","null",
"1600000US5167000","Richmond city, Virginia","111981","3968","null","null","7126","2266","null","null","37864","3312","null","null","47345","4586","null","null","19646","null","2976","null","67081","4010","null","null","1692","1037","null","null","22328","2551","null","null","30038","3361","null","null","13023","2452","null","null","8822","1769","null","null","843","776","null","null","2293","800","null","null","3529","1378","null","null","2157","983","null","null","3539","null","1232","null","2200","1050","null","null","601","410","null","null","562","483","null","null","176","290","null","null","3860","1203","null","null","729","484","null","null","2145","1045","null","null","643","384","null","null","343","286","null","null","2155","1068","null","null","389","276","null","null","971","713","null","null","524","487","null","null","271","214","null","null","26524","2589","null","null","1273","664","null","null","9526","1966","null","null","12049","1892","null","null","3676","996","null","null",
"1600000US5168000","Roanoke city, Virginia","45499","2092","null","null","1599","800","null","null","14765","2679","null","null","16296","2302","null","null","12839","null","2372","null","34743","2350","null","null","390","454","null","null","10538","1961","null","null","13184","2024","null","null","10631","2293","null","null","2891","1126","null","null","551","562","null","null","362","325","null","null","1181","903","null","null","797","574","null","null","1185","null","797","null","232","331","null","null","837","689","null","null","0","216","null","null","116","109","null","null","843","589","null","null","323","250","null","null","520","541","null","null","0","216","null","null","0","216","null","null","632","374","null","null","57","102","null","null","358","295","null","null","40","70","null","null","177","174","null","null","5205","1364","null","null","46","66","null","null","2150","1022","null","null","1891","695","null","null","1118","580","null","null",
"1600000US5176432","Suffolk city, Virginia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US5182000","Virginia Beach city, Virginia","236067","4982","null","null","4520","1554","null","null","48268","3449","null","null","105478","6951","null","null","77801","null","6492","null","171053","5353","null","null","1874","929","null","null","32263","2988","null","null","78700","5527","null","null","58216","5307","null","null","18475","2698","null","null","531","479","null","null","4882","1197","null","null","5729","1578","null","null","7333","1939","null","null","1488","null","868","null","751","700","null","null","356","278","null","null","138","144","null","null","243","338","null","null","2410","892","null","null","106","131","null","null","638","557","null","null","1021","636","null","null","645","427","null","null","4025","1031","null","null","1020","562","null","null","526","322","null","null","1241","675","null","null","1238","571","null","null","38616","3641","null","null","238","204","null","null","9603","2103","null","null","18649","2570","null","null","10126","1825","null","null",
"1600000US5303180","Auburn city, Washington","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US5305210","Bellevue city, Washington","73874","2997","null","null","3368","1047","null","null","22912","2650","null","null","29979","2441","null","null","17615","null","2810","null","28143","2807","null","null","356","316","null","null","6479","1230","null","null","11824","1746","null","null","9484","2216","null","null","4332","1352","null","null","209","272","null","null","771","403","null","null","2607","1138","null","null","745","377","null","null","1943","null","780","null","710","543","null","null","675","559","null","null","323","248","null","null","235","257","null","null","2826","964","null","null","133","215","null","null","1493","802","null","null","886","606","null","null","314","290","null","null","1066","687","null","null","0","213","null","null","362","427","null","null","506","413","null","null","198","325","null","null","35564","2872","null","null","1960","789","null","null","13132","1992","null","null","13833","1867","null","null","6639","1266","null","null",
"1600000US5305280","Bellingham city, Washington","47993","3333","null","null","1353","829","null","null","11727","2377","null","null","17811","2900","null","null","17102","null","3440","null","31826","3227","null","null","530","489","null","null","7836","1882","null","null","11657","2061","null","null","11803","2595","null","null","3843","1337","null","null","109","183","null","null","431","525","null","null","735","513","null","null","2568","1437","null","null","736","null","606","null","73","121","null","null","422","485","null","null","0","213","null","null","241","286","null","null","1977","769","null","null","27","46","null","null","481","334","null","null","962","637","null","null","507","370","null","null","1378","662","null","null","169","174","null","null","223","190","null","null","692","646","null","null","294","215","null","null","8233","1849","null","null","445","584","null","null","2334","1198","null","null","3765","1258","null","null","1689","860","null","null",
"1600000US5322640","Everett city, Washington","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US5323515","Federal Way city, Washington","43650","3233","null","null","943","706","null","null","11669","3023","null","null","16007","2289","null","null","15031","null","2787","null","29683","2910","null","null","707","610","null","null","7067","2027","null","null","10898","1979","null","null","11011","2649","null","null","2960","1307","null","null","0","213","null","null","180","163","null","null","1252","1137","null","null","1528","751","null","null","2075","null","1141","null","189","250","null","null","1135","980","null","null","510","471","null","null","241","250","null","null","806","594","null","null","0","213","null","null","634","559","null","null","80","135","null","null","92","155","null","null","278","230","null","null","0","213","null","null","42","70","null","null","75","125","null","null","161","178","null","null","7848","1746","null","null","47","77","null","null","2611","1210","null","null","3192","1036","null","null","1998","825","null","null",
"1600000US5335275","Kennewick city, Washington","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US5335415","Kent city, Washington","63876","3470","null","null","2538","1030","null","null","12030","2040","null","null","24277","3370","null","null","25031","null","3606","null","42743","3170","null","null","1284","685","null","null","7295","1595","null","null","16408","2638","null","null","17756","2716","null","null","5493","1418","null","null","70","118","null","null","1091","876","null","null","2058","898","null","null","2274","920","null","null","3158","null","1477","null","923","776","null","null","1037","789","null","null","577","509","null","null","621","559","null","null","903","586","null","null","0","213","null","null","85","144","null","null","449","361","null","null","369","380","null","null","818","461","null","null","152","257","null","null","142","134","null","null","68","113","null","null","456","406","null","null","10761","1747","null","null","109","157","null","null","2380","1271","null","null","4717","1058","null","null","3555","1080","null","null",
"1600000US5335940","Kirkland city, Washington","46626","2641","null","null","911","643","null","null","11939","1755","null","null","22271","2848","null","null","11505","null","2192","null","21119","2405","null","null","366","265","null","null","4435","1267","null","null","9669","1968","null","null","6649","1652","null","null","1250","574","null","null","45","76","null","null","418","279","null","null","479","298","null","null","308","343","null","null","1214","null","469","null","251","262","null","null","311","204","null","null","652","368","null","null","0","213","null","null","694","375","null","null","0","213","null","null","393","316","null","null","106","132","null","null","195","165","null","null","984","596","null","null","0","213","null","null","383","349","null","null","380","299","null","null","221","269","null","null","21365","2188","null","null","249","348","null","null","5999","1281","null","null","10985","1812","null","null","4132","1290","null","null",
"1600000US5343955","Marysville city, Washington","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US5353545","Pasco city, Washington","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US5357535","Redmond city, Washington","39731","2934","null","null","1607","946","null","null","16423","2841","null","null","15390","2944","null","null","6311","null","1927","null","14665","2298","null","null","168","192","null","null","6431","1996","null","null","5690","1525","null","null","2376","1251","null","null","361","353","null","null","103","174","null","null","133","223","null","null","0","213","null","null","125","201","null","null","1064","null","522","null","0","213","null","null","748","468","null","null","0","213","null","null","316","259","null","null","800","446","null","null","0","213","null","null","193","227","null","null","321","309","null","null","286","274","null","null","915","556","null","null","89","146","null","null","474","402","null","null","152","254","null","null","200","199","null","null","21926","2408","null","null","1247","904","null","null","8444","2042","null","null","9227","2081","null","null","3008","1015","null","null",
"1600000US5357745","Renton city, Washington","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
