"Column Name","Label"
"S1701_C01_048MA","Annotation of Margin of Error!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Female"
"S1701_C01_048EA","Annotation of Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Female"
"S1701_C01_049E","Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!15 years"
"S1701_C01_049EA","Annotation of Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!15 years"
"S1701_C01_049M","Margin of Error!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!15 years"
"S1701_C01_049MA","Annotation of Margin of Error!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!15 years"
"S1701_C01_050E","Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!16 to 17 years"
"S1701_C01_050EA","Annotation of Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!16 to 17 years"
"S1701_C01_050M","Margin of Error!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!16 to 17 years"
"S1701_C01_050MA","Annotation of Margin of Error!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!16 to 17 years"
"S1701_C01_051E","Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!18 to 24 years"
"S1701_C01_051EA","Annotation of Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!18 to 24 years"
"S1701_C01_051M","Margin of Error!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!18 to 24 years"
"S1701_C01_051MA","Annotation of Margin of Error!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!18 to 24 years"
"S1701_C01_052E","Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!25 to 34 years"
"S1701_C01_052EA","Annotation of Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!25 to 34 years"
"S1701_C01_052M","Margin of Error!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!25 to 34 years"
"S1701_C01_052MA","Annotation of Margin of Error!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!25 to 34 years"
"S1701_C01_053E","Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!35 to 44 years"
"S1701_C01_053M","Margin of Error!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!35 to 44 years"
"S1701_C01_053MA","Annotation of Margin of Error!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!35 to 44 years"
"S1701_C01_053EA","Annotation of Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!35 to 44 years"
"S1701_C01_054E","Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!45 to 54 years"
"S1701_C01_054EA","Annotation of Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!45 to 54 years"
"S1701_C01_054M","Margin of Error!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!45 to 54 years"
"S1701_C01_054MA","Annotation of Margin of Error!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!45 to 54 years"
"S1701_C01_055E","Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!55 to 64 years"
"S1701_C01_055M","Margin of Error!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!55 to 64 years"
"S1701_C01_055MA","Annotation of Margin of Error!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!55 to 64 years"
"S1701_C01_055EA","Annotation of Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!55 to 64 years"
"S1701_C01_056E","Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!65 to 74 years"
"S1701_C01_056M","Margin of Error!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!65 to 74 years"
"S1701_C01_056MA","Annotation of Margin of Error!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!65 to 74 years"
"S1701_C01_056EA","Annotation of Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!65 to 74 years"
"S1701_C01_057E","Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!75 years and over"
"S1701_C01_057M","Margin of Error!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!75 years and over"
"S1701_C01_057MA","Annotation of Margin of Error!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!75 years and over"
"S1701_C01_057EA","Annotation of Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!75 years and over"
"S1701_C01_058E","Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Mean income deficit for unrelated individuals (dollars)"
"S1701_C01_058EA","Annotation of Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Mean income deficit for unrelated individuals (dollars)"
"S1701_C01_058M","Margin of Error!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Mean income deficit for unrelated individuals (dollars)"
"S1701_C01_058MA","Annotation of Margin of Error!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Mean income deficit for unrelated individuals (dollars)"
"S1701_C01_059E","Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Worked full-time, year-round in the past 12 months"
"S1701_C01_059M","Margin of Error!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Worked full-time, year-round in the past 12 months"
"S1701_C01_059MA","Annotation of Margin of Error!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Worked full-time, year-round in the past 12 months"
"S1701_C01_059EA","Annotation of Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Worked full-time, year-round in the past 12 months"
"S1701_C01_060E","Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Worked less than full-time, year-round in the past 12 months"
"S1701_C01_060EA","Annotation of Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Worked less than full-time, year-round in the past 12 months"
"S1701_C01_060M","Margin of Error!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Worked less than full-time, year-round in the past 12 months"
"S1701_C01_060MA","Annotation of Margin of Error!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Worked less than full-time, year-round in the past 12 months"
"S1701_C01_061E","Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Did not work"
"S1701_C01_061EA","Annotation of Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Did not work"
"S1701_C01_061M","Margin of Error!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Did not work"
"S1701_C01_061MA","Annotation of Margin of Error!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Did not work"
"S1701_C01_062E","Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Population in housing units for whom poverty status is determined"
"S1701_C01_062M","Margin of Error!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Population in housing units for whom poverty status is determined"
"S1701_C01_062MA","Annotation of Margin of Error!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Population in housing units for whom poverty status is determined"
"S1701_C01_062EA","Annotation of Estimate!!Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Population in housing units for whom poverty status is determined"
"S1701_C02_001E","Estimate!!Below poverty level!!Population for whom poverty status is determined"
"S1701_C02_001M","Margin of Error!!Below poverty level!!Population for whom poverty status is determined"
"S1701_C02_001MA","Annotation of Margin of Error!!Below poverty level!!Population for whom poverty status is determined"
"S1701_C02_001EA","Annotation of Estimate!!Below poverty level!!Population for whom poverty status is determined"
"S1701_C02_002E","Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!Under 18 years"
"S1701_C02_002EA","Annotation of Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!Under 18 years"
"S1701_C02_002M","Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!AGE!!Under 18 years"
"S1701_C02_002MA","Annotation of Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!AGE!!Under 18 years"
"S1701_C02_003E","Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!Under 18 years!!Under 5 years"
"S1701_C02_003M","Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!AGE!!Under 18 years!!Under 5 years"
"S1701_C02_003MA","Annotation of Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!AGE!!Under 18 years!!Under 5 years"
"S1701_C02_003EA","Annotation of Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!Under 18 years!!Under 5 years"
"S1701_C02_004E","Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!Under 18 years!!5 to 17 years"
"S1701_C02_004EA","Annotation of Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!Under 18 years!!5 to 17 years"
"S1701_C02_004M","Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!AGE!!Under 18 years!!5 to 17 years"
"S1701_C02_004MA","Annotation of Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!AGE!!Under 18 years!!5 to 17 years"
"S1701_C02_005E","Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!Under 18 years!!Related children of householder under 18 years"
"S1701_C02_005M","Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!AGE!!Under 18 years!!Related children of householder under 18 years"
"S1701_C02_005MA","Annotation of Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!AGE!!Under 18 years!!Related children of householder under 18 years"
"S1701_C02_005EA","Annotation of Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!Under 18 years!!Related children of householder under 18 years"
"S1701_C02_006E","Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!18 to 64 years"
"S1701_C02_006M","Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!AGE!!18 to 64 years"
"S1701_C02_006MA","Annotation of Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!AGE!!18 to 64 years"
"S1701_C02_006EA","Annotation of Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!18 to 64 years"
"S1701_C02_007E","Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!18 to 64 years!!18 to 34 years"
"S1701_C02_007M","Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!AGE!!18 to 64 years!!18 to 34 years"
"S1701_C02_007MA","Annotation of Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!AGE!!18 to 64 years!!18 to 34 years"
"S1701_C02_007EA","Annotation of Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!18 to 64 years!!18 to 34 years"
"S1701_C02_008E","Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!18 to 64 years!!35 to 64 years"
"S1701_C02_008EA","Annotation of Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!18 to 64 years!!35 to 64 years"
"S1701_C02_008M","Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!AGE!!18 to 64 years!!35 to 64 years"
"S1701_C02_008MA","Annotation of Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!AGE!!18 to 64 years!!35 to 64 years"
"S1701_C02_009E","Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!60 years and over"
"S1701_C02_009M","Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!AGE!!60 years and over"
"S1701_C02_009MA","Annotation of Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!AGE!!60 years and over"
"S1701_C02_009EA","Annotation of Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!60 years and over"
"S1701_C02_010E","Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!65 years and over"
"S1701_C02_010M","Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!AGE!!65 years and over"
"S1701_C02_010MA","Annotation of Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!AGE!!65 years and over"
"S1701_C02_010EA","Annotation of Estimate!!Below poverty level!!Population for whom poverty status is determined!!AGE!!65 years and over"
"S1701_C02_011E","Estimate!!Below poverty level!!Population for whom poverty status is determined!!SEX!!Male"
"S1701_C02_011EA","Annotation of Estimate!!Below poverty level!!Population for whom poverty status is determined!!SEX!!Male"
"S1701_C02_011M","Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!SEX!!Male"
"S1701_C02_011MA","Annotation of Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!SEX!!Male"
"S1701_C02_012E","Estimate!!Below poverty level!!Population for whom poverty status is determined!!SEX!!Female"
"S1701_C02_012M","Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!SEX!!Female"
"S1701_C02_012MA","Annotation of Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!SEX!!Female"
"S1701_C02_012EA","Annotation of Estimate!!Below poverty level!!Population for whom poverty status is determined!!SEX!!Female"
"S1701_C02_013E","Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone"
"S1701_C02_013EA","Annotation of Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone"
"S1701_C02_013M","Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone"
"S1701_C02_013MA","Annotation of Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone"
"S1701_C02_014E","Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone"
"S1701_C02_014M","Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone"
"S1701_C02_014MA","Annotation of Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone"
"S1701_C02_014EA","Annotation of Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone"
"S1701_C02_015E","Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone"
"S1701_C02_015EA","Annotation of Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone"
"S1701_C02_015M","Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone"
"S1701_C02_015MA","Annotation of Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone"
"S1701_C02_016E","Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone"
"S1701_C02_016M","Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone"
"S1701_C02_016MA","Annotation of Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone"
"S1701_C02_016EA","Annotation of Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone"
"S1701_C02_017E","Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone"
"S1701_C02_017M","Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone"
"S1701_C02_017MA","Annotation of Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone"
"S1701_C02_017EA","Annotation of Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone"
"S1701_C02_018E","Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone"
"S1701_C02_018M","Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone"
"S1701_C02_018MA","Annotation of Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone"
"S1701_C02_018EA","Annotation of Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone"
"S1701_C02_019E","Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S1701_C02_019EA","Annotation of Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S1701_C02_019M","Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S1701_C02_019MA","Annotation of Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S1701_C02_020E","Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race)"
"S1701_C02_020M","Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race)"
"S1701_C02_020MA","Annotation of Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race)"
"S1701_C02_020EA","Annotation of Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race)"
"S1701_C02_021E","Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino"
"S1701_C02_021M","Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino"
"S1701_C02_021MA","Annotation of Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino"
"S1701_C02_021EA","Annotation of Estimate!!Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino"
"S1701_C02_022E","Estimate!!Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over"
"S1701_C02_022M","Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over"
"S1701_C02_022MA","Annotation of Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over"
"S1701_C02_022EA","Annotation of Estimate!!Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over"
"S1701_C02_023E","Estimate!!Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate"
"S1701_C02_023EA","Annotation of Estimate!!Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate"
"S1701_C02_023M","Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate"
"S1701_C02_023MA","Annotation of Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate"
"S1701_C02_024E","Estimate!!Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)"
"S1701_C02_024EA","Annotation of Estimate!!Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)"
"S1701_C02_024M","Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)"
"S1701_C02_024MA","Annotation of Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)"
"S1701_C02_025E","Estimate!!Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, associate's degree"
"S1701_C02_025M","Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, associate's degree"
"S1701_C02_025MA","Annotation of Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, associate's degree"
"S1701_C02_025EA","Annotation of Estimate!!Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, associate's degree"
"S1701_C02_026E","Estimate!!Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher"
"S1701_C02_026EA","Annotation of Estimate!!Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher"
"S1701_C02_026M","Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher"
"S1701_C02_026MA","Annotation of Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher"
"S1701_C02_027E","Estimate!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over"
"S1701_C02_027M","Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over"
"S1701_C02_027MA","Annotation of Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over"
"S1701_C02_027EA","Annotation of Estimate!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over"
"S1701_C02_028E","Estimate!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed"
"S1701_C02_028EA","Annotation of Estimate!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed"
"S1701_C02_028M","Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed"
"S1701_C02_028MA","Annotation of Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed"
"S1701_C02_029E","Estimate!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed!!Male"
"S1701_C02_029M","Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed!!Male"
"S1701_C02_029MA","Annotation of Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed!!Male"
"S1701_C02_029EA","Annotation of Estimate!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed!!Male"
"S1701_C02_030E","Estimate!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed!!Female"
"S1701_C02_030EA","Annotation of Estimate!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed!!Female"
"S1701_C02_030M","Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed!!Female"
"S1701_C02_030MA","Annotation of Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed!!Female"
"S1701_C02_031E","Estimate!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed"
"S1701_C02_031M","Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed"
"S1701_C02_031MA","Annotation of Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed"
"S1701_C02_031EA","Annotation of Estimate!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed"
"S1701_C02_032E","Estimate!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed!!Male"
"S1701_C02_032EA","Annotation of Estimate!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed!!Male"
"S1701_C02_032M","Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed!!Male"
"S1701_C02_032MA","Annotation of Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed!!Male"
"S1701_C02_033E","Estimate!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed!!Female"
"S1701_C02_033M","Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed!!Female"
"S1701_C02_033MA","Annotation of Margin of Error!!Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed!!Female"
